Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Keith,1.0,"All the OEM parts you could ever need…

All the OEM parts you could ever need shipped FAST! Thanks Again!",US,2,2020-06-25T19:37:42Z,Marine Parts Source
Wayne Batkiewicz,1.0,"My first place to go for marine parts

My first place to go for marine parts. Been buying from MPS for over 15 years and have never had a bad experience, even when I ordered a wrong part, they took it back with no problem.",US,5,2020-06-25T19:27:57Z,Marine Parts Source
ULISES DIAZ ROQUE,1.0,Good service and quality,MX,1,2020-06-25T17:38:49Z,Marine Parts Source
James Donlon,1.0,"I received better service means more returns buyers.

I received the best service from MPS. I will be doing business with them many times in the time too come.",US,2,2020-06-25T05:02:42Z,Marine Parts Source
SAM,0.8,"got help on order and part was…

got help on order and part was delivered fast. unfortunately it was missing a piece from vendor. Marine Parts Source did get the part shipped from vendor as they were out of stock on the whole package.",US,1,2020-06-24T20:27:38Z,Marine Parts Source
DONA,1.0,"I was very pleased with your service &…

I was very pleased with your service & patiently answering my questions.",US,3,2020-06-24T18:55:28Z,Marine Parts Source
VT Lake,1.0,"Easy to use website with good prices…

Easy to use website with good prices and fast shipping",US,2,2020-06-24T18:30:00Z,Marine Parts Source
Mark Kennedy,1.0,"Shipped promptly

Shipped promptly. Shipped ups ground and recieved within a few days. Ordered rudder sender unit and worked like a charm.
Thanks for the good service and having the part I needed.",US,1,2020-06-24T15:08:18Z,Marine Parts Source
Lawrence Long,1.0,"The item I ordered were hydraulic hoses for the trim motor

The item I ordered, was exactly as prescribed on the website.
My item arrived on the exact day I was expecting it.
The transaction was so easy.",US,1,2020-06-24T14:46:26Z,Marine Parts Source
joseph wescott,1.0,"Easy to deal with

Easy to deal with, fast delivery, fair price, What's not to like",US,2,2020-06-24T03:05:34Z,Marine Parts Source
Jonathan Arck,1.0,Great customer service!,US,3,2020-06-24T02:11:00Z,Marine Parts Source
William Cruse,1.0,"Very helpful and shipped the right…

Very helpful and shipped the right parts fast",US,1,2020-06-23T21:39:47Z,Marine Parts Source
Todd Vinson,1.0,Excellent service like always.,US,3,2020-06-23T18:59:07Z,Marine Parts Source
David,1.0,"Great prices

Fast shipping , great prices, thank you",US,6,2020-06-23T18:38:44Z,Marine Parts Source
Edward OShaughnessy,1.0,"A good selection of bronze pipe…

A good selection of bronze pipe fittings competitively priced. The online purchase was simple and the delivery was prompt.",US,1,2020-06-23T16:21:00Z,Marine Parts Source
sharon pugh,1.0,"My part came in quickly

My part came in quickly. I work for a parts store and marine parts are not avaiable to us so it feels good to know we have a place to get parts for marines.",US,1,2020-06-23T16:18:44Z,Marine Parts Source
Jeffrey Rosenblatt,1.0,"JABSCO Spotlight

The person I got on the phone , went and pulled the part. Verified it was correct. Got the item in 3 days. Installed and very happy with the service.",US,1,2020-06-23T14:50:41Z,Marine Parts Source
Bob H,1.0,"Great online store

Easy to place my order. They always have what I need. My shipment arrived quickly.",US,9,2020-06-23T02:18:59Z,Marine Parts Source
Charlie,1.0,"Marine Parts Source always has the…

Marine Parts Source always has the parts I need in stock with great pricing. They also ship the parts quickly to ensure you get the parts when you need them. I will continue to order from them when I need parts.",US,1,2020-06-23T00:12:34Z,Marine Parts Source
Jason L.,1.0,"Fast, cheap, and easy...can't beat that!

Straightforward ordering process, lowest prices on the web (that I could find!), and a quick interaction with customer service was pleasant and resolved the issue right away.",US,1,2020-06-22T23:22:13Z,Marine Parts Source
Thomas Barba,1.0,"Delivery was prompt

Delivery was prompt, had refrigerator in my garage in 4 days",US,1,2020-06-22T22:23:29Z,Marine Parts Source
Thomas Stroh,1.0,"Great service and very fast shipping

Great service and very fast shipping. I paid extra for fast shipping and got a call from Heather at Marine Parts Source. She told me the extra shipping fee wasn't necessary because I lived so close to their warehouse and that she was refunding the difference. I don't know of any other company that would do that! Will buy everything I need from them in the future. Thank you! Tom",US,1,2020-06-22T22:08:22Z,Marine Parts Source
Warren Kelly,1.0,"Leaker

And the pump goes on!!!",US,1,2020-06-22T21:21:17Z,Marine Parts Source
Allen S.,1.0,"Knowledgeable!

When my order arrived before expected I was pleased. I had questions about the parts I ordered and emailed their support team. They responded very quickly and gave me the information I needed to properly install the gaskets for my '86 MasterCraft valve job. These folks know their parts!",US,1,2020-06-22T19:58:46Z,Marine Parts Source
David Glagov,1.0,"Overall

Very fast delivery, exceeded my expectation. Easy to navigate web page. Part exact fit and as described.",US,2,2020-06-22T18:33:39Z,Marine Parts Source
R Jones,1.0,"Great service

Great service. Got the part I needed in just a few days.",US,1,2020-06-22T18:06:52Z,Marine Parts Source
STEFFEN,1.0,Great price and super fast shipping,US,4,2020-06-22T14:29:22Z,Marine Parts Source
Chipier Nicolas,1.0,"Hello Marine Tech Tools.

Hello Marine Tech Tools.
I am fully satisfied with your services and your products.
However, to be perfect ... A professional discount (international client) would be welcome.
Respectfully

Nicolas Chipier
Offshore Marine Services FWI Company",GP,1,2020-06-22T01:31:52Z,Marine Parts Source
Glenn Alley,1.0,Got part I needed quick and priced well,US,2,2020-06-21T22:14:59Z,Marine Parts Source
David Morrison,1.0,Great service and quick ship.,US,1,2020-06-21T21:47:44Z,Marine Parts Source
John Zamrok,1.0,Quality stuff fair pricing,US,3,2020-06-21T21:33:47Z,Marine Parts Source
Raymond Wheeler,1.0,"Exceptional service.

Exceptional service.

My order was promptly shipped but I goofed up on the address when I placed the order. Once I found out that there was a mistake I corrected my customer information and notified customer service. The next day the part was delivered.",US,1,2020-06-21T16:12:22Z,Marine Parts Source
Jim Drummond,1.0,"Shipping problem but it was fixed the…

Shipping problem but it was fixed the next day , great place to buy parts",US,1,2020-06-21T14:22:29Z,Marine Parts Source
Jeff Crumbley,1.0,"Ordered the part

Ordered the part. It was in stock. Received it quickly.",US,1,2020-06-21T00:05:07Z,Marine Parts Source
Robert Nigro,1.0,"My fuel pump came in quickly and was on…

My fuel pump came in quickly and was on the money. Thank You.....Bob",US,2,2020-06-20T00:04:43Z,Marine Parts Source
Eric,1.0,"Called to clarify shipping and saved me…

Called to clarify shipping and saved me $24",US,3,2020-06-19T18:52:04Z,Marine Parts Source
Domenic Mantoan,1.0,fast and on time,US,1,2020-06-19T18:26:17Z,Marine Parts Source
Mark Lantinen,1.0,"This order brought my 45 year old motor…

This order brought my 45 year old motor back to life at a great price. Thank you!",US,1,2020-06-19T17:15:15Z,Marine Parts Source
Gary Melot,1.0,Had the part and delivered quick.,US,1,2020-06-19T15:41:25Z,Marine Parts Source
Bob Dumais,1.0,Excellent fast shipping.,US,1,2020-06-19T14:16:56Z,Marine Parts Source
paul viliott,1.0,"Got my parts quick

Got my parts quick. Thank you and keep up the good work",US,1,2020-06-19T03:39:33Z,Marine Parts Source
Daniel Leather,1.0,Fast one day delivery!!!,US,1,2020-06-19T02:05:48Z,Marine Parts Source
Christian LaPense,1.0,"Easy shopping

Easy shopping, great selection and price, free shipping, no delays, and my boat is back in operation....thank you!",US,1,2020-06-18T23:16:04Z,Marine Parts Source
Michael Grzywacz,1.0,"Great price on my new prop and quick…

Great price on my new prop and quick delivery thanks!",US,1,2020-06-18T17:18:02Z,Marine Parts Source
richard knopp,1.0,fast shipping,US,1,2020-06-18T15:22:29Z,Marine Parts Source
John Doherty,1.0,"Marine Parts Source was great

Marine Parts Source was great! My purchase shipped right out. UPS delivery was another issue but Al at MPS was very helpful tracking it down and it arrived the day after we spoke. Packed very well and in perfect condition !",US,1,2020-06-18T12:25:26Z,Marine Parts Source
Christopher Santa,1.0,"Excellent in every way

Correct part, shipped on time (overnight) as requested.",US,2,2020-06-18T12:08:35Z,Marine Parts Source
Daren Ostlie,0.8,Thank you for shipping out quickly!,US,1,2020-06-18T07:42:05Z,Marine Parts Source
Chad Holley,1.0,"Fast delivery

Fast delivery, and exactly what I needed.",US,1,2020-06-18T03:19:56Z,Marine Parts Source
Harry McClard,1.0,"Excellent customer service and no…

Excellent customer service and no hassle sale and delivery.",US,1,2020-06-18T02:25:36Z,Marine Parts Source
Michael Hinkle,1.0,Great part impeller,US,1,2020-06-18T01:37:14Z,Marine Parts Source
Dave Carbonaro,1.0,Excellent from start to finish,US,1,2020-06-18T00:53:56Z,Marine Parts Source
David Score,1.0,Great service,US,3,2020-06-17T23:39:56Z,Marine Parts Source
Mark Eagle,1.0,"These folks are always very helpful

These folks are always very helpful! Quick shipping, fair and reasonable prices. Polite, respectful on the phone. I wish someday they would carry genuine mercruiser parts. Most aftermarket (Sierra) are ok, but in some cases I prefer merc.",US,2,2020-06-17T22:46:16Z,Marine Parts Source
CLINT HOWARD,1.0,"always helpful and parts are here next…

always helpful and parts are here next day",US,2,2020-06-17T22:32:59Z,Marine Parts Source
DL,1.0,Excellent customer service,US,2,2020-06-17T22:15:31Z,Marine Parts Source
Happy Boater,0.4,"Website and Customer Service need HELP

I called to get assistance and the representative was not very knowledgeable and not anxious to help with my list of parts needed. I was told to email my parts list and he might get to it in 2 weeks after his PTO. I had to shop the MPS website which is mediocre at best. Pictures are missing, descriptions aren't accurate, the search function is, well, not very functional. PLEASE improve your website.
UPDATE...I did receive an email regarding the status of my outstanding items. The MPS team is working to fulfill my order while dealing with a disrupted supply chain. While this was one less than A+ experience, I have had many great experiences with the MPS team and will continue using MPS as a trusted partner.",US,3,2020-06-18T17:14:49Z,Marine Parts Source
Trevor Salgadoe,1.0,"5 star experience this time.

This time around it was absolutely a 5 star experience with customer service. My previous experience with customer service representative wasn't the greatest and I did post a review of the experience. I was very pleased to receive a response from marine part source regarding my experience. I will certainly be looking at marine part source 1st for all my boat parts needs in the future.",US,2,2020-06-17T19:15:16Z,Marine Parts Source
Richard Lawrence,1.0,The parts I needed with quick delivery,US,2,2020-06-17T18:27:55Z,Marine Parts Source
Dennis Brooks,1.0,"Marine Parts Source reached out before…

Marine Parts Source reached out before shipping the 16k BTU HVAC unit. I was able to call back for installation advice and the product is working well.",US,1,2020-06-17T17:45:38Z,Marine Parts Source
Chris K.,1.0,"Best pricing and fastest delivery I've…

Best pricing and fastest delivery I've found for marine products online. Warehouse located in my state, means next day delivery. Water heaters purchase had free delivery. All other sources had high freight cost.",US,1,2020-06-17T15:37:50Z,Marine Parts Source
George Hartley,1.0,"I got the part that I ordered and…

I got the part that I ordered and really quick service",US,1,2020-06-17T12:11:22Z,Marine Parts Source
David Reed,1.0,"Always very pleased with the products…

Always very pleased with the products and service",US,1,2020-06-17T04:08:07Z,Marine Parts Source
Mathew Starr,0.4,"Not the right kit

Not the right kit, need to return",US,3,2020-06-17T01:41:34Z,Marine Parts Source
kevin ferguson,1.0,"Very helpful and great part diagrams to assist you.

I had a part that I needed For my outdrive and found it on their website. I also needed the bolt for it but couldn’t find it. I sent an email for some help on this. They responded quite quickly and advised me of the part # and said they can order it . I placed my order and received it fairly quick and correct. Very good customer service and delivery time.",US,1,2020-06-17T01:35:18Z,Marine Parts Source
Steven May,1.0,Great service,US,1,2020-06-17T00:24:25Z,Marine Parts Source
William Haas,1.0,"Simple, Fair, and Fast

Easy to order. Fair prices. Quick delivery. What else can one say.",US,1,2020-06-16T22:17:55Z,Marine Parts Source
Julia Chapman,1.0,got my order very fast,US,1,2020-06-16T19:48:22Z,Marine Parts Source
Robert James,1.0,"Fast and secure shipping

Fast and secure shipping. Just the part needed Thanks",US,4,2020-06-16T19:11:30Z,Marine Parts Source
Kevin Willoughby,1.0,"Easy to search and locate parts

Easy to search and locate parts. Easy to order, shipped immediately and received in 2 days due to several warehouse locations listed with easy visibility to understand what was close to me.",US,1,2020-06-16T18:55:26Z,Marine Parts Source
Roland Dreilich,1.0,"I can steer with 1 finger

I can steer with 1 finger. Price was right and recieved part when it was expected. Thank you",US,1,2020-06-16T17:16:30Z,Marine Parts Source
Chad Kinsey,1.0,Great product.,US,1,2020-06-16T06:36:07Z,Marine Parts Source
Mark Higgs,0.8,"Thanks

Thanks for the help part worked!",US,1,2020-06-16T00:45:23Z,Marine Parts Source
Paul Kuzinski,1.0,"Complete rebuild of a 1985 Shorelander Trailer.

I am completely rebuilding a single axle 1985 Shorelander Steel Boat Trailer. I ordered some parts for it as it will be a bunk style versus roller. Prices of items were reasonable. Shipping was 2 days. On time and as advertised. I will order more products. Could not be more pleased.",US,1,2020-06-15T23:36:16Z,Marine Parts Source
Shane Cook,1.0,Only place in country to find ZF parts,US,1,2020-06-15T23:02:22Z,Marine Parts Source
Ed lewis,1.0,"I had my seal sent overnight at a very…

I had my seal sent overnight at a very reasonable price. Got it within 24hrs. Perfect experience",US,3,2020-06-15T22:59:04Z,Marine Parts Source
Customer,1.0,Fast delivery,US,5,2020-06-15T22:10:00Z,Marine Parts Source
Patrick Stoker,1.0,"Fast delivery

Fast delivery. Very satisfied.",US,1,2020-06-15T21:42:01Z,Marine Parts Source
Jason Donahue,1.0,"Great site and quick shipping

Great site and quick shipping. Not as easy as driving to a local store but pretty close👍🏻👍🏻",US,1,2020-06-15T21:05:10Z,Marine Parts Source
William,1.0,Fast shipping and correct parts!,US,1,2020-06-15T19:04:36Z,Marine Parts Source
Tony RUSCH,1.0,"Great prices good quality products and…

Great prices good quality products and usually have a what I need when I need it.",US,2,2020-06-15T15:26:05Z,Marine Parts Source
andre Lamanque,1.0,Very good & very fast,CA,1,2020-06-15T13:40:28Z,Marine Parts Source
Frank Loyd,1.0,"Very fast shipping and starter worked…

Very fast shipping and starter worked great!",US,3,2020-06-15T03:44:14Z,Marine Parts Source
James F,1.0,Excellent and prompt service.,US,1,2020-06-15T03:33:03Z,Marine Parts Source
Kevin,1.0,"Clear Web Site

Clear web site, Accurate Info, fair pricing, fast shipping, exactly as I ordered!

Not sure I need to say more!",US,1,2020-06-15T02:22:26Z,Marine Parts Source
Daniel Grenn,1.0,"Fast Shipping. Just what I needed

I ordered. Item shipped fast. I had the helm installed in my 1996 Sea Rayder in a jiffy. Works great.",US,1,2020-06-15T02:15:43Z,Marine Parts Source
Shawn Rutchick,1.0,"Great

As advertised. Great price product and fast shipping",US,2,2020-06-14T22:20:29Z,Marine Parts Source
Walter,1.0,Fast service,US,3,2020-06-14T19:25:02Z,Marine Parts Source
Elpidio Zamora,1.0,"They are the best 👌 fast and easy to…

They are the best 👌 fast and easy to talk to",US,2,2020-06-14T17:19:53Z,Marine Parts Source
Sarah Larson,0.8,"Wonderful service!

Initially received the wrong part however, they fixed the mistake immediately and got my parts here next day. Kind courteous customer service! Definitely my new go to for marine parts!",US,2,2020-06-14T04:06:37Z,Marine Parts Source
Diane Marcus,1.0,"Excellent service

Excellent service. Quick delivery. Fair price.",US,1,2020-06-13T19:00:12Z,Marine Parts Source
John Ferrara,1.0,Great service,US,1,2020-06-13T18:55:48Z,Marine Parts Source
Steven Tindel,1.0,Fast shipping and good price,US,1,2020-06-13T18:19:27Z,Marine Parts Source
Michael Zimmerman,1.0,Honest pricing and good service,US,1,2020-06-13T13:02:59Z,Marine Parts Source
Jim Thao,0.8,"Everything was good but one day delay…

Everything was good but one day delay on the shipping arrived date.",US,1,2020-06-12T23:50:52Z,Marine Parts Source
Scott Selden,1.0,"Easy and quick ordering process

Easy and quick ordering process, my new pump arrived in good condition. It would be nice to be able to login and see what day the order shipped and maybe a tracking number link posted. My order status was always at ""Processing"", I was going to call to see if there was a problem, then it showed up.",US,1,2020-06-12T22:40:42Z,Marine Parts Source
Todd N,1.0,"Knowledge Inventory and Speedy

Knowledge. Inventory, and speed of shipping makes this place second to nobody. Always pleased when buying boat motor parts here!",US,1,2020-06-12T22:05:08Z,Marine Parts Source
Eddie Carnes,1.0,"Great service

Great service, quick turnaround for a pot I really needed thank you",US,2,2020-06-12T20:26:59Z,Marine Parts Source
TA,1.0,Very friendly,US,1,2020-06-12T20:07:22Z,Marine Parts Source
Satisfied customer,0.8,"Would have gotten 5 stars but.....

Would have gotten 5 stars but I never got an email response/update regarding my order - had to call. Other than that great price and product exactly as advertised.",US,3,2020-06-12T19:52:06Z,Marine Parts Source
b johnson,1.0,"Good communication

Good communication, fast processing and shipping. Will use again.",US,1,2020-06-12T17:08:43Z,Marine Parts Source
Darren B,1.0,"Great!

My first order experience was a very good one. The parts are priced well, the site is easy to navigate, and the parts were shipped out quickly. An 'out of stock' item showed up soon after, without me having to reorder. I will be back!",US,2,2020-06-12T16:13:37Z,Marine Parts Source
Donna Coyne,1.0,"Very quick and easy process from…

Very quick and easy process from ordering until delivery",US,1,2020-06-12T05:31:33Z,Marine Parts Source
Francois Beaulieu,1.0,"Exceptional service

Exceptional service. Thanks Nathan",CA,1,2020-06-12T00:32:17Z,Marine Parts Source
Captain Dee,1.0,"Great service and great turn around…

Great service and great turn around time on the order. Prices seemed 10 percent lower than other online stores for the items I was looking at. Will use them again!
Captain Dee’s Charter’s",US,1,2020-06-12T00:29:04Z,Marine Parts Source
Todd Warwick,1.0,Great pricing and fast delivery !,US,2,2020-06-11T23:24:25Z,Marine Parts Source
Ruben Estrada,1.0,Great customer service,US,1,2020-06-11T22:31:44Z,Marine Parts Source
jerome,1.0,"All good, I'll be a return customer!

Great quality, fast delivery in great packaging & fair price.!!",US,4,2020-06-11T19:07:21Z,Marine Parts Source
2014 Tahoe Sterndrive,1.0,"Shipping was 2 days faster than the…

Shipping was 2 days faster than the competitors.",US,1,2020-06-11T18:41:16Z,Marine Parts Source
Chris M,1.0,"Satisfaction

Ordered tilt and helm kit for my boat and contacted them the next day to confirm they received the order and they had it ready to ship out. Great customer service! If I need other parts I will buying from them in the future!",US,1,2020-06-11T17:46:45Z,Marine Parts Source
Al S,1.0,"Excellent

Excellent, Best prices and Super Fast shipping, What more could you ask for ?
Why goe anywhere else.",US,1,2020-06-11T16:48:25Z,Marine Parts Source
Anthony Derogatis,0.8,"Great but...

Would give them 5 stars if they provided tracking information.",US,2,2020-06-11T15:11:24Z,Marine Parts Source
trlboss,0.6,"Excellent speed of shipment

Excellent speed of shipment. My only beef was the fact that there were customs charges which I don't have a problem with but it should be stated up front. That is my reason for a 3star and not a 5 star rating",CA,1,2020-06-11T14:22:27Z,Marine Parts Source
Joe Cap,1.0,good fast service,US,1,2020-06-11T14:16:21Z,Marine Parts Source
Arthur Smith,1.0,"Excellent delivery

Excellent delivery! Thanks",BS,1,2020-06-11T04:25:34Z,Marine Parts Source
Tim Rand,1.0,"The right part the first time

The right part the first time! Thank you so much!",US,1,2020-06-11T00:51:45Z,Marine Parts Source
Bradley Moore,0.6,"The right Pump at a fair price

The right Pump at a fair price. I had found the pump cheaper elsewhere and I found it for more. The reason I bought the pump from Marine Source was they could get it to me in two days when I ordered it online. I had to pay an extra 35 dollars for the two day shipping, but I wanted air conditioning for the weekend. The only reason I am giving them three stars is because the promised two day shipping ended up being three days.",US,1,2020-06-10T23:46:08Z,Marine Parts Source
"Michael Colvin, USNR",1.0,Quality parts delivered as stated!,US,1,2020-06-10T23:09:41Z,Marine Parts Source
Patricia Boone,1.0,"I ordered 3 bottles of CP Raritan potty…

I ordered 3 bottles of CP Raritan potty Cleaner. Packed beautifully. Someone even took the time to put tape over each top to ensure product cap did not open. My order was at my house within a day and a half. Will certainly order from this company again. 5 stars for sure",US,2,2020-06-10T23:09:40Z,Marine Parts Source
Mike Whitesel,1.0,"Great customer service!

I was searching for a fuel pump and needed to get it overnight if possible. After finding the part that I needed on Marine Parts Source website I called to verify that it truly was in stock and asked if it would ship that day, they assured me that they could ship it that day so I ordered online for next day air and got it delivered the next day as promised. Thank you!",US,1,2020-06-10T22:08:03Z,Marine Parts Source
JIM LARSEN,1.0,"great product

great product, timely shipping and fair price.",US,1,2020-06-10T21:33:38Z,Marine Parts Source
Marc,1.0,"Excellent service

Excellent service. Always ships on time. 👍🏼",US,1,2020-06-10T17:23:29Z,Marine Parts Source
customer,1.0,"No issues

No issues, great service",US,2,2020-06-10T17:18:24Z,Marine Parts Source
Pete Klein,1.0,Great prices and fast shipment too!,US,2,2020-06-10T14:40:13Z,Marine Parts Source
Justin Yates,1.0,Good Service an Fast Delivery,US,1,2020-06-10T14:05:50Z,Marine Parts Source
Harry Watts,1.0,"Great Service

Got the parts to me when promised. When called to talk with salesman about something technical, he was very knowledgeable.",US,5,2020-06-10T13:34:18Z,Marine Parts Source
Ross Schlomann,1.0,Part arrived on time and as described,US,1,2020-06-10T09:20:08Z,Marine Parts Source
Raymond McKendry,0.4,"The hose you guys gave me is weak and…

The hose you guys gave me is weak and has a bubble in it that looks like it’s ready to explode. I haven’t installed it yet and am looking for a new one.",US,1,2020-06-10T04:41:22Z,Marine Parts Source
Timothy DeVaughn,1.0,"First time boater and first time buying…

First time boater and first time buying and staff helped very well on phone and tune up stuff was at my house the next day.",US,1,2020-06-10T02:44:06Z,Marine Parts Source
William Costello,1.0,good price and quick free shipping,US,1,2020-06-10T00:34:27Z,Marine Parts Source
Terry,1.0,"Just what I ordered!

Very prompt and my order was delivered in 1 day I believe! Awesome service... thanks.",US,1,2020-06-10T00:26:29Z,Marine Parts Source
Mark Z.,1.0,"1999 Four Winns water hose

I needed a water hose for a 1999 Four Winns boat. I found the part, ordered it and it arrived just a couple days later. Excellent service and timely.",US,1,2020-06-09T23:08:32Z,Marine Parts Source
Robert Meyers Jr,1.0,"You are the best

You are the best. Bob",US,1,2020-06-09T22:26:32Z,Marine Parts Source
Anthony Raffin,1.0,"Service is great

Service is great , quick delivery! Will use them again! For SURE!",US,2,2020-06-09T20:54:01Z,Marine Parts Source
Thomas Downes,1.0,"Quick and easy

Not a lot of interaction with company. I ordered online and they accurately and promptly delivered at reasonable rates. Will Shop again.",US,1,2020-06-09T18:53:09Z,Marine Parts Source
Don,1.0,Great customer service!,US,3,2020-06-09T18:51:57Z,Marine Parts Source
Marshall Edens,1.0,"Awesome service

Awesome service. Never have to wait and the price is the best on everything I have ever ordered.",US,4,2020-06-09T16:26:42Z,Marine Parts Source
Dave Becke,1.0,It worked perfect for my project,US,2,2020-06-09T15:15:17Z,Marine Parts Source
Gus G.,0.2,"Website was easy to navigate

Website was easy to navigate, found my parts and made the purchase before leaving the marina. Fast and easy. Parts arrived promptly. Thanks",US,1,2020-06-09T06:58:10Z,Marine Parts Source
Steve Boss,1.0,"I will be using these guys again

I will be using these guys again! I called and spoke to a CS who helped me with the correct part numbers. Then ordered online and product showed up in a couple of days! Everything was perfect!",US,1,2020-06-09T02:45:52Z,Marine Parts Source
cindy hutchcraft,1.0,Fast service!,US,1,2020-06-09T01:58:58Z,Marine Parts Source
Lee Edick,1.0,"Good prices amd FAST service

Good prices amd FAST service. Thanks",US,2,2020-06-09T01:09:28Z,Marine Parts Source
Michael Berg,1.0,"Always reliable

Always reliable. Great prices. I never had an issue with over 30 orders.",US,2,2020-06-09T00:52:46Z,Marine Parts Source
Jordan Hannon,1.0,"Great customer service

I received my steering wheel no problem but steering cable was placed on back order. Customer service was great and received a call letting me know what was going on with it and when to expect the part. Will order from them anytime I need a boat part. Which anyone with a boat knows that means often.",US,2,2020-06-08T23:58:37Z,Marine Parts Source
Kirk Summers,0.4,"Split order was stupid

The same two parts that I ordered came in two separate deliveries, several days apart. It was a pain in the ass for me and an extra shipping cost for you.

Your prices were good so I will probably give you guys a second go, but I was pissed when I had to wait to finish the job because of the split order.

Regards",US,3,2020-06-08T23:11:00Z,Marine Parts Source
Doug VV,1.0,"Outstanding service..

Outstanding service... easy purchase process, regular updates on delivery and product was exactly what I needed. Very happy with process.",US,2,2020-06-08T23:03:02Z,Marine Parts Source
Matthew vinson,1.0,"Fast fast shipping and exactly what I…

Fast fast shipping and exactly what I needed",US,1,2020-06-08T22:14:11Z,Marine Parts Source
Richard Jeckel,1.0,"Very please with the service and timely…

Very please with the service and timely shipping. Has made my life easier one stop shopping for my parts. Thanks",US,1,2020-06-08T19:43:11Z,Marine Parts Source
Mat Johnson,0.8,"There was difficulty with my order and…

There was difficulty with my order and ultimately I was not able to receive the goods. In the meantime the sales staff was responsive, pleasant, proactive, available and helpful. You can purchase from many places but if you prefer working with good people who care to do a fine job, then this could be the right online store for you.",US,1,2020-06-08T16:24:55Z,Marine Parts Source
Brian Christensen,0.8,"Great product

Great product, Fast shipping! Very helpful customer service!",US,2,2020-06-08T15:22:32Z,Marine Parts Source
Adam Dowd,1.0,"Excellent

Excellent. I ordered 3 qts of oil and it was at my house in 2 days.",US,1,2020-06-08T15:03:54Z,Marine Parts Source
Michael Hoffman,1.0,Great service quality products,US,1,2020-06-08T11:03:15Z,Marine Parts Source
Captain....Licensed to Chill,0.8,"The replacement product I was seeking…

The replacement product I was seeking was easily found; the web site worked well and the payment process went off without a hitch. And...the shipment and delivery was very timely.

Thanks Marine Parts Source. I will be back for more boating ""stuff.""",US,1,2020-06-08T07:38:46Z,Marine Parts Source
Steven Savini,1.0,"Parts where spot on shipping was very…

Parts where spot on shipping was very fast",US,1,2020-06-08T00:22:14Z,Marine Parts Source
Kevin Reardon,1.0,"I ordered a dual mini battery switch…

I ordered a dual mini battery switch that was not easy to find locally. On top of being 50% cheaper the shipping was excellent and I received on a Tuesday after ordering on the previous Saturday. Excellent service.",US,1,2020-06-07T20:17:25Z,Marine Parts Source
Patrick Gallagher,1.0,"Order new Isotherm fridge and it was…

Order new Isotherm fridge and it was here Freight in 2 days. Fantastic customer service and quick shipping!!",US,1,2020-06-07T20:12:00Z,Marine Parts Source
Justin P,1.0,"Fast shipping

Fast shipping, good pricing, look forward to future business",US,1,2020-06-07T19:13:45Z,Marine Parts Source
Sam Gill,1.0,"Extremely fast shipping

Extremely fast shipping. Paid for express shipping; received it next day.",US,1,2020-06-07T18:47:20Z,Marine Parts Source
Paul Birkel,1.0,Excellent service.,US,1,2020-06-07T02:12:15Z,Marine Parts Source
David Smith,1.0,"Parts Diagrams spelled out right parts…

Parts Diagrams spelled out right parts and they fit perfectly.",US,1,2020-06-06T19:09:40Z,Marine Parts Source
Daniel Belknap,1.0,"Fast delivery and simple ordering

Fast delivery and simple ordering. Very beneficial to see inventory by warehouse so when I order, I know you have the part in stock. I got burned by a competitor that never told me they could not get the part until I inquired about the delay.",US,1,2020-06-06T18:05:48Z,Marine Parts Source
RICHARD,1.0,"Fast order filling

Fast order filling, immediate shipping",US,5,2020-06-06T15:05:27Z,Marine Parts Source
Richard Schafer,1.0,"Best ever

It's easy to say they helped me find exactly what I needed, but they went far above and beyond to help me with problem solving and trouble shooting. Not only will I buy from you in the future but will recommend you as much as I can. Good work!",US,1,2020-06-06T14:07:54Z,Marine Parts Source
JM,0.8,"Ship a bit sooner if you can..

Ship a bit sooner if you can... paid for UPS 2 day shipping and wished it had arrived before the weekend instead of after.",US,2,2020-06-06T04:09:29Z,Marine Parts Source
Bart langland,1.0,"Worst Online Retailer Ever - Avoid

Not one retailer in America sends parcels requiring a signature and a 21 yrs or older to be at home to collect a boat part. I purchase 100 of items on the internet every month, but you guys take the cake for the absolute worst company ever. If UPS fails to deliver this part one more time then I am going to reject it and you can have it back. Further as soon as I put 1 Star your website blocked this post",US,1,2020-06-06T02:33:03Z,Marine Parts Source
Paul Norton,1.0,"Used Marine Parts Source to order a…

Used Marine Parts Source to order a difficult to find part. Had it shipped with two day delivery at an excellent price.",US,5,2020-06-05T21:44:06Z,Marine Parts Source
Arie Shemer,1.0,good and quick service.,IL,1,2020-06-05T21:03:48Z,Marine Parts Source
James Nelsen,1.0,"Knowledgeable people

Knowledgeable people, great at answering questions.",US,1,2020-06-05T20:21:57Z,Marine Parts Source
Matthew Gibbons,1.0,Great service,BS,1,2020-06-05T20:21:19Z,Marine Parts Source
john man,1.0,"the product is just what i expected and…

the product is just what i expected and the shipping and delivery were great.",US,1,2020-06-05T15:14:25Z,Marine Parts Source
jeffrey sipes,1.0,"Great friendly service

Great friendly service, very quick and exceptional delivery service. Spoke to Amadeo Martinez in customer service and he confirmed my order and went above and beyond to make sure my order was handled with care. Thank you and I will definitely use your company again for future orders, thanks again :-)",US,1,2020-06-05T07:20:33Z,Marine Parts Source
