Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Fermin,1.0,"Bryan was very explicate in going over…

Bryan was very explicate in going over all the details and coverage, I was very pleased with his mannerism on the phone.",US,1,2020-02-20T21:34:23Z,ForeverCar
rcsweeney,1.0,"Great Customer Service

I needed a warranty for my car because mine expired a few months ago, but I was overwhelmed with all the companies wanting to cover the maintenance on my car until I received an email from Suncoast Credit Union about Forever Car. Brian was very professional, answered all my questions in the chat and also on the phone. He was easy to understand and had a great sense of humor, which I am pretty sure comes in handy with his job.",US,1,2020-02-20T00:05:11Z,ForeverCar
davonna Brackett,1.0,"Awesome Customer Service!

Carlo... is A. M. A. Z. I. N. G! Every single question I had, he answer with no hesitation. Give this man his praise. I was going to start my coverage online but instead I called with a billion things going through my head. He organized them and knocked them down one by one flawlessly. You guys can make him my designated rep. ❤️",US,2,2020-02-19T21:16:10Z,ForeverCar
Jim,1.0,"Dave Hunter was awesome

Dave Hunter was awesome. He explained the plans and cost in detail. He answered all of our questions so we could make our decision. He's patient and knowledgeable.",US,1,2020-02-19T21:13:38Z,ForeverCar
Tip Thomas,1.0,"He was friendly and knowledgeable of…

He was friendly and knowledgeable of what I needed",US,1,2020-02-19T16:40:15Z,ForeverCar
Carol Scott,1.0,"Carlos was very patient with me

Carlos was very patient with me, and explained in detail the information i needed for the plan i chose. Not just a salesman,
he made me feel he cared about my needs. Thank you for
employees like him.

Carol Scott",US,1,2020-02-19T13:03:21Z,ForeverCar
Keith,1.0,Excellent customer service,US,1,2020-02-19T02:21:12Z,ForeverCar
Customer,1.0,Charlie was very helpful and great,US,1,2020-02-19T01:10:55Z,ForeverCar
Kim,1.0,"The best experience ever

The best experience ever. I was scared that this wasn’t going to be covered or that wasn’t going to be covered, but forever car handled the process easy and with no worries for me. They worked effortlessly with my repair facility of choice and even worked to get me in a rental the same day. I’m going to have forever car as long as I can.",US,2,2020-02-18T06:26:31Z,ForeverCar
Customer A,1.0,"David was excellent getting me going

David was excellent getting me going. So far so good but havent had a claim yet",US,1,2020-02-18T00:01:10Z,ForeverCar
Calvin Brown,1.0,"The process was easy and the pricing…

The process was easy and the pricing plan I chose suits me",US,2,2020-02-17T21:53:13Z,ForeverCar
ClaireD,1.0,"Very comprehensive!

It was easy to read through each plan and see what was (or wasn't) covered, and decide what was best based on your needs. I am looking forward to the peace of mind that will come with having the repair plan.",US,2,2020-02-17T18:11:22Z,ForeverCar
Diane Atkinson,1.0,"Representative was very knowledgeable…

Representative was very knowledgeable and helpful",US,2,2020-02-15T03:17:43Z,ForeverCar
Karen Slaughter,1.0,"This was the best choice, plan and advisor

This was the best choice I feel to cover my vehicles with forever car. Also Miguel has made it so easy to get coverage along with his great personality and very knowledgeable
about each plan. I am pleased to have Miguel as my advisor.
Sincerely,
Mrs. Slaughter",US,3,2020-02-14T19:55:30Z,ForeverCar
Customer,1.0,"The best service I ever had

The best service I ever had. Answered every question I had and help me figure out some additional information on my truck.",US,1,2020-02-13T23:14:39Z,ForeverCar
Andrea Davison,1.0,"I was very pleased with the level of…

I was very pleased with the level of detail provided to me by Bryan on the different options available. He was very thorough and patient with me during the phone call.",US,1,2020-02-13T18:55:57Z,ForeverCar
JQ.,1.0,"Aaron called me back upon receiving my…

Aaron called me back upon receiving my voicemail message and meticulously went over the coverage with me. After concluding the deal, Aaron warmly welcomed me. It felt good dealing with an agent providing great customer service. Keep up the good work!",US,1,2020-02-13T17:01:03Z,ForeverCar
Horace Russell,1.0,"Very kind and professional

Very kind and professional! I would definitely recommend my friends and family!!",US,1,2020-02-13T00:42:21Z,ForeverCar
Jim,1.0,"Excellent service and a fair price

Excellent service and a fair price. Thank you!",US,3,2020-02-12T20:57:20Z,ForeverCar
Kayla,1.0,"Charlie was very helpful to get me the…

Charlie was very helpful to get me the best price for my car!",US,1,2020-02-12T02:21:53Z,ForeverCar
Natalia,1.0,"Carlos was excellent

Carlos was excellent. Very helpful",US,2,2020-02-11T20:34:51Z,ForeverCar
Sunnyday,0.6,"A quote isn't a quote

Haven't used the service yet but the pricing seems a bit bait and switch. I got a quote and when I went to purchase the quote went up. Still reasonable pricing but that's not cool. Why is the price not the price? We'll see if the first impression is lasting.

EDIT: Forevercar reached out to explain that the quote changed while I was checking out because of a price increase. While I think they should have honored the earlier quote, or at least made it clear on the site that prices went up and the effective date, I appreciated the explanation.",US,3,2020-02-12T23:27:18Z,ForeverCar
Rohan Paul,1.0,"The claim was processed very quick no…

The claim was processed very quick no questions asked.",US,2,2020-02-08T18:26:48Z,ForeverCar
David Pinkerton,1.0,"Had no problem with claim. Easy

Had no problem with claim. Easy to do and great customer service. Thanks again",US,1,2020-02-07T19:59:37Z,ForeverCar
Customer,1.0,"Account Manager Bryan Sirt

the account manager Bryan Sirt at forever car was great
he was very helpful and knowledgeable. He answered all my questions.",US,3,2020-02-06T03:59:41Z,ForeverCar
Cornelius T Brown Jr,1.0,"I had a great experience and I was…

I had a great experience and I was really Impressed. I had to wait a little longer than I assume but good things come when you have patience. The company is very thorough in they just want to make sure that you are getting the service that you deserve. Two big thumbs up!!",US,2,2020-02-05T00:23:01Z,ForeverCar
Samuel,1.0,"Very Patient and gave good…

Very Patient and gave good understanding about What you are buying.
Thank you",US,2,2020-02-04T19:59:49Z,ForeverCar
Customer Lloyd Washington,1.0,"Inform and knowledgeable to assist in…

Inform and knowledgeable to assist in understanding the coverage",US,1,2020-02-04T19:31:37Z,ForeverCar
Customer,1.0,"Great customer service and product.

I contacted Forever Care after receiving an email from Wings Financial abut extended warranty on a vehicle. I talked to Charlie Hohnstein who was very informative and helpful. He followed up as promised and I purchased the warranty today. Great customer service.",US,1,2020-02-01T02:22:38Z,ForeverCar
Aaron Greene,1.0,"Carlo was very professional and…

Carlo was very professional and explained the options thouroughly. The whole experience was pleasant.",US,1,2020-02-01T00:30:49Z,ForeverCar
Raul Nieto,1.0,"Review of warranty process

The agent was truthful and patient in answering my questions regarding the warranty process. I am happy to have a chance to continue our coverage for our car.",US,1,2020-02-01T00:06:19Z,ForeverCar
Reymundo Villegas,1.0,"I was very impressed with the service…

I was very impressed with the service that was given.",US,1,2020-01-31T23:54:51Z,ForeverCar
Customer,1.0,"Great service

Process was much easier than I thought.",US,1,2020-01-31T19:41:42Z,ForeverCar
Derek R,1.0,"Great experience!

The process to activate my account was very easy. Carlo did a great job of walking me through all my options and informing me about the product and the process. I really appreciate the personal customer service experience!",US,1,2020-01-31T18:15:45Z,ForeverCar
Joann,0.8,"I just signed up no feed back so far…

I just signed up no feed back so far but just peace of mind",US,1,2020-01-31T17:16:18Z,ForeverCar
Michael Wilson,1.0,"Very professional

Very professional, and knowledgeable agent",US,3,2020-01-31T15:09:12Z,ForeverCar
Antonio Hampton,1.0,Amazing customer service,US,1,2020-01-30T22:06:52Z,ForeverCar
William Braswell,1.0,"My agent was Carlo Rallo he was very…

My agent was Carlo Rallo he was very helpful and answered all my questions.The warranty insurance had the best coverage that I found for the best price.",US,2,2020-01-30T19:20:19Z,ForeverCar
MVHall,1.0,"Carlo was so patient with me

Carlo was so patient with me, he answered all my questions and he was great to work with. I have referred him to several other people in my office.",US,1,2020-01-29T16:42:20Z,ForeverCar
Customer,1.0,"Carlo was very professional

Carlo was very professional, knowledgeable and helpful.",US,1,2020-01-29T15:43:44Z,ForeverCar
Tonya,1.0,"Charlie was Excellent

Charlie was efficient, professional and all while being extremely courteous. I only wish more companies could employ customer care representatives like him!! #bestcsr #everythingstartswith",US,1,2020-01-29T03:23:31Z,ForeverCar
George E Gilmore Jr,1.0,"Mr. Hohnstein is a great guy!

Mr. Charlie Hohnstein was very helpful and very knowledgeable about the plane that I was looking for that best suited my needs. Great customer service! A+",US,2,2020-01-29T00:35:29Z,ForeverCar
BLAINE MARSTON,1.0,"Nice, pleasant transaction

Clear, concise online info and process. I had some questions prior to purchase and Miguel was professional and courteous on the phone.",US,11,2020-01-28T19:21:57Z,ForeverCar
Rashida Mann,1.0,"My rep was very knowledgable and nice…

My rep was very knowledgable and nice he help me out a lot pleasant person",US,2,2020-01-28T16:46:10Z,ForeverCar
Customer,1.0,"All my questions were answered

All my questions were answered. Representative was friendly and explained process for submitting a claim. Seems Simple.",US,1,2020-01-28T16:31:11Z,ForeverCar
Customer,1.0,"Great

Great customer experience. Went into Details about everything. Made sure I understood everything.",US,1,2020-01-28T04:13:41Z,ForeverCar
jorge,1.0,"Charlie …

Charlie was very helpful and answered all my questions",US,1,2020-01-28T01:07:42Z,ForeverCar
La Vita Lawson,1.0,"I appreciate signing onto your program…

I appreciate signing onto your program under Brian Sirt. He was Highly recommended by my co-worker Arnice Mack. I appreciated Brian’s professionalism and honesty. That is hard to find. Outstanding Customer Service!!!",US,2,2020-01-27T23:58:08Z,ForeverCar
Customer,1.0,"Great customer service

Great customer service. Charlie was great! He knew all the answers to my questions. It was a quick and easy process.",US,1,2020-01-27T19:43:51Z,ForeverCar
Janice Embry,1.0,"Carlo was very understandable and nice…

Carlo was very understandable and nice Good work Carlo.",US,1,2020-01-27T18:54:04Z,ForeverCar
Dan paulino,1.0,"Haven’t ever made a repair claim yet

Haven’t ever made a repair claim yet. But it is a piece of mind to have. And the person on the phone helping you with the coverage are patient to explain everything to me.",US,1,2020-01-27T16:50:09Z,ForeverCar
Customer,0.6,They made the so easy to get the policy,US,1,2020-01-25T18:54:52Z,ForeverCar
Beverly Oliva- Vail,1.0,"My advisor was Carlo and he answered…

My advisor was Carlo and he answered all my questions without hesitation and was very informative on my plan. He explained the terms of my platinum plan and hope that this plan lives up to my expectations if any major mechanical problems do come up.",US,2,2020-01-23T19:29:14Z,ForeverCar
Customer,1.0,Very courteous staff,US,1,2020-01-23T19:27:47Z,ForeverCar
Angel,1.0,"Platinum Mechanical Repair Coverage Purchase

Carlos was very detailed and made the overall transaction a pleasant experience. I commend him for his hard work and attention to detail. I can only hope that more customer service representative experiences would be like the one I had today. Keep up the good work!",US,1,2020-01-23T15:58:24Z,ForeverCar
Carlos,1.0,"No Hassle

No Hassle, Bryan was GREAT, answered all my questions. Very Good Experience.",US,1,2020-01-23T02:40:00Z,ForeverCar
Customer,1.0,"informative

informative , helpful & patience",US,1,2020-01-22T19:43:59Z,ForeverCar
Wanda Rodriguez,1.0,"Miguel a very attentive person and took…

Miguel a very attentive person and took his time explaining to me each of the policies, very professional. It was a pleasure.",US,1,2020-01-21T23:46:53Z,ForeverCar
Althree Katrice Andrews,1.0,"David Tucker is awesome!!

David Tucker is awesome!!! VeryKnowledgeable about plans and coverage and answered all my questions. It was a pleasure doing business with this company because of David.",US,1,2020-01-21T20:58:11Z,ForeverCar
Ron Hall,1.0,"Had a good experience sighing up

Had a good experience sighing up , it was a no hassle sighing . Haven't used and hopefully I won't have to .",US,3,2020-01-21T03:49:48Z,ForeverCar
Sharon Oswalt,1.0,"I had questions that were all answered

I had questions that were all answered. I can't believe everything that is covered -- some only once during the three year contract, but that coverage isn't included in any other extended warranties that I have purchased. I did have a snafu because I waited almost a month during the holidays to respond to that e-mail and look into the coverage, so it appeared to those on the other end that I didn't receive an e-mail. It was ironed out and I purchased my coverage and got even better coverage with a -0- deductible that I didn't even know was being offered. I am so happy that I walked into Kellogg Credit Union to open an account there, because it is through them that I got a wonderful monthly purchase price and great coverage for covering my 2017 CRV for the next three years.",US,1,2020-01-16T22:58:33Z,ForeverCar
customerMarge,1.0,"David was very patient answering all my…

David was very patient answering all my questions",US,2,2020-01-16T21:48:52Z,ForeverCar
CustomerWillie,1.0,Very good customer service,US,1,2020-01-16T17:33:34Z,ForeverCar
Susan Rush,1.0,"I had a wonderful experience purchasing…

I had a wonderful experience purchasing my coverage today with Carlo. He was very helpful and knew the facts. I appreciate his kind and informative help.",US,1,2020-01-13T21:26:26Z,ForeverCar
Veronica,1.0,"Very helpful

Very helpful! I didn’t feel judged for even the silliest questions. Brian was very patient and made sure I had the right plan to suit my needs.",US,1,2020-01-13T19:16:11Z,ForeverCar
Donald Morgan,1.0,"Charley was very thorough and accomodating!!!

Charley was very thorough and accommodating. He explained all my options minus the high pressure tactics many salespersons in similar positions would employ. It was a seamless experience from start to finish.",US,3,2020-01-12T05:01:06Z,ForeverCar
Liz C,1.0,"Miguel was quite helpful answering all

Miguel was quite helpful answering all my questions. He was not pushy and that was very much appreciated. It took us a few days to finalize the coverage. Miguel called and emailed just to follow up with us. The process was easy.",US,1,2020-01-11T12:53:20Z,ForeverCar
John Avilla,1.0,Charley was awesome!!!,US,1,2020-01-11T03:32:47Z,ForeverCar
Customer,1.0,David Tucker very helpful,US,1,2020-01-10T22:32:52Z,ForeverCar
Cu Roger Hunt,1.0,"Carlo was exceptionally knowledgeable…

Carlo was exceptionally knowledgeable and described the coverage and options clearly. He was pleasant and professional.",US,1,2020-01-10T19:38:03Z,ForeverCar
Customer,1.0,"Arron was very patient with me

Arron was very patient with me. It took me several weeks to get my work order from the dealership. I also have a job that keeps me on the phone a lot. He stayed with me and I finally got the warranty.",US,1,2020-01-10T03:00:05Z,ForeverCar
Customer Jernigan,0.8,"Great experience

Great experience. I just hope you guys live up to your word",US,2,2020-01-09T22:26:36Z,ForeverCar
A J Talley,1.0,"New customer assurance

I used this company because of my local Credit Union endorsement. My agent, David Tucker was very helpful in answering my questions and concerns. Giving me his direct contact information helped to alleviate any concerns I might have in the future knowing he's a phone call away. He has great customer service skills and I appreciate all his time and effort in explaining the policy coverages so they were clear to me. Thank you.",US,1,2020-01-09T20:50:13Z,ForeverCar
Elizabeth,1.0,"Hoping for a better outcome.

So far I haven't had to do anything, other than sign up. Going through the Credit Union was very easy. I did have contact with a representative prior to purchasing and this warranty does appear to be a better purchase than what I purchased with my car from the dealership.",US,1,2020-01-09T16:53:09Z,ForeverCar
Kathy,1.0,"Bryan did an awesome job answering all…

Bryan did an awesome job answering all of my questions about the extended warranty and processing the paperwork.",US,1,2020-01-08T22:30:06Z,ForeverCar
"DF, Customer",1.0,"Enrollment process was simple and easy

Enrollment process was simple and easy, and the credit union member discount was great!",US,1,2020-01-08T19:45:12Z,ForeverCar
Customer,1.0,"Terre Beach is awesome

Terre Beach is awesome; very patient and thorough.",US,1,2020-01-08T18:04:07Z,ForeverCar
Customer,1.0,"It was real easy to get the information…

It was real easy to get the information I needed.",US,1,2020-01-08T03:28:24Z,ForeverCar
Customer,1.0,"The rep Terre Beach was very…

The rep Terre Beach was very professional and friendly and is working to correct a system error that showed at the bottom of the email I received from you about the start of my coverage as an ACURA MDX instead of my 2014 AVALON BASE XLE which greatly concerned me. She is top notch and deserves a raise! I appreciate quality customer service and that’s EXACTLY what I received from Terre. What a class act she is! If she’s any indication of the kind of future service I will receive from you I know I’m in really good hands. Thanks again.",US,1,2020-01-07T23:51:19Z,ForeverCar
Kadara Croney,1.0,"Great Customer Service

Great Customer Service! Representative David Tucker was very persistent and handled everything in a timely manner!",US,1,2020-01-07T03:38:44Z,ForeverCar
Wilch,1.0,"Good

Very reliable & trust worthy",US,1,2020-01-06T21:04:40Z,ForeverCar
paul a dube,1.0,great customer service,US,3,2020-01-06T19:41:45Z,ForeverCar
FEDRICK ROBINSON,1.0,"I was very pleased with the customer…

I was very pleased with the customer service and knowledge base and did not feel like I was being pressured into doing anything that I did not want to do I felt comfortable and relax we had a good conversation",US,2,2020-01-06T18:41:50Z,ForeverCar
Denitra Jones,1.0,My rep was awesome,US,4,2020-01-06T18:21:45Z,ForeverCar
Customer,1.0,Quick & easy signup process.,US,1,2020-01-04T03:10:13Z,ForeverCar
Dennis,1.0,"David Tucker

David Tucker was great to work with. Thank you",US,3,2020-01-04T00:43:09Z,ForeverCar
CarrieJ,1.0,"Excellent low pressure sales

Excellent low pressure sales! Carlo was knowledgeable and thorough.",US,1,2020-01-03T19:58:17Z,ForeverCar
Customer,1.0,"Exceptional service

Bryan is a knowledgeable, professional, and courteous salesman. He explained everything in details and provided exceptional service. Thank you, Bryan!",US,1,2020-01-03T18:27:32Z,ForeverCar
Kimberly Jackson,1.0,"Charlie was excellent and informative

Charlie was excellent and informative. I feel very secure in the warranty product I have just signed up for.He explained the process and answered all of my questions...",US,1,2020-01-03T02:44:35Z,ForeverCar
EMMA MARIE CARSWELL,1.0,"Process to take advantage of the auto…

Process to take advantage of the auto warranty insurance was well explained to me for my acceptance.",US,3,2020-01-02T20:50:37Z,ForeverCar
johnny,1.0,excellent customer service from alex,US,1,2020-01-02T20:20:30Z,ForeverCar
Kerin M Burns,1.0,"Silver Plan

I talked with Miguel Pineda and he explained everything to me. He is very helpful and excellent to deal with.",US,1,2020-01-02T19:23:21Z,ForeverCar
Customer,1.0,"great experience sales manager was…

great experience sales manager was honest and great.",US,1,2020-01-02T18:55:13Z,ForeverCar
Tony,1.0,Very easy process to complete,US,1,2020-01-02T15:12:00Z,ForeverCar
Customer,0.8,"David the customer service rep was a…

David the customer service rep was a pleasure to talked too. He was informative and explain the whole policy and how it works really well. I enjoyed my conversation with him. Thanks David for helping me.",US,1,2019-12-31T17:28:47Z,ForeverCar
Customer,1.0,"The customer service rep

The customer service rep, David, was extremely knowledgeable, polite and professional. He described everything to me and answered all my questions.",US,1,2019-12-31T04:17:03Z,ForeverCar
Jim,0.6,"About Average

Was about average however some information is hard to find when doing quotes",US,1,2019-12-29T06:09:10Z,ForeverCar
Dan,1.0,"was very professional

was very professional, answered all my questions, and the coverage is a good value",US,1,2019-12-28T21:03:51Z,ForeverCar
Faye Hooper,1.0,"Charlie was very nice,knowledgable and…

Charlie was very nice,knowledgable and professional. He explained everything and to the point.",US,2,2019-12-28T20:14:36Z,ForeverCar
D Smith,1.0,"I was very much so pleased I would let…

I was very much so pleased I would let everyone know about the company good customer service very much so pleased Thanks again",US,1,2019-12-28T03:04:12Z,ForeverCar
Customer,0.6,"I was quoted one price one week then…

I was quoted one price one week then got sick and quoted again at a higher price a week later.",US,1,2019-12-28T00:16:36Z,ForeverCar
Ebony,1.0,Very friendly and got me a good quote,US,2,2019-12-27T19:40:54Z,ForeverCar
Bettyann,1.0,"I had an exceptionally good experience…

I had an exceptionally good experience with Forever Car's agent, Carlo. He was informative, knowledgeable and patient answering my questions and concerns. He emailed me a contract, discussed options, and was very reassuring. it was a 6 month process, my car had issues to resolve, I was unsure of a commitment, or if a repair policy was appropriate and financially feasible for me before finally choosing to purchase the policy. Since I was unsure and not ready Carlo would call me periodically to ""touch base"" in a friendly caring way, (absolutely no pressure).That is why I finally made the decision to call Carlo to purchase and protect myself with the extensive repair policy with Assurances offered through ForeverCar",US,1,2019-12-27T19:19:52Z,ForeverCar
Yovanni,0.8,"Finally I found an affordable price to…

Finally I found an affordable price to cover my car in case something happen, good experience.",US,1,2019-12-26T16:34:26Z,ForeverCar
Lori R,1.0,"website was very user friendly and…

website was very user friendly and explained everything i was choosing to match my needs. The descriptions for each covered service i greatly appreciated so i know what is going to be covered under this service that i have purchased. This will be a great investment for future in case i need to use it and i feel the price was reasonable considering other offers i was previously getting. Thanks for reaching out to me and offering this product!",US,1,2019-12-26T13:18:55Z,ForeverCar
Customer,1.0,"Everything went well in getting my…

Everything went well in getting my quote from David.",US,1,2019-12-26T01:57:50Z,ForeverCar
Customer,1.0,"GREAT CUSTOMER SERVICE !!!

GREAT CUSTOMER SERVICE !!!
...BUT!...WHERE IS THE COPY OF THE FOREVER POLICY???",US,1,2019-12-25T20:07:35Z,ForeverCar
Erick Peña,0.8,"Additional info

Enrollment was easy but I have not received any paperwork explaining how to proceed from there",US,1,2019-12-25T18:58:03Z,ForeverCar
Ella Lee,1.0,"Excellent communication and I hope this…

Excellent communication and I hope this will be a very good investment and give me a peace of mind about my future car care needs.",US,1,2019-12-24T04:34:28Z,ForeverCar
Jon D,1.0,"5 stars for Terre Beach

5 stars for Terre Beach! Give this woman a raise! :)",US,1,2019-12-24T00:26:23Z,ForeverCar
Customer,0.8,"Clearer info

Seems ok. Not very clear what date to establish the account. Assumed that the date you start is the day of the contract.
Asked the question and was informed that there is a 30 day grace period and then account is in force and then the date can be changed. That brought another unclear part of waiting thirty days before contract is official, which is fine if it was more clearly stated.
Overall i am satisfied and will report back if a repair is needed.
Thank you",US,1,2019-12-23T16:03:31Z,ForeverCar
Customer,1.0,"Cannot log in - resolved quickly

Once I signed up and I it went through I tried to sign back in and it does not recognize my login information. After doing my review I was sent an account reset and was then able to sign in. The next day I was contacted to make sure the issue was resolved. Great customer service follow up!!",US,1,2019-12-23T18:09:41Z,ForeverCar
Dan and Patricia Kniowski,1.0,"Brian was great he explained everything…

Brian was great he explained everything in detail and was very clear about all the advantages of getting a warranty through forever car,he was a pleasure to talk to and took his time making sure we understood all that was included in thee agreement. He gave us the best option that fit our price range and the best warranty they had.thanks again Brian was nice to have met you and thanks for all your help.The Kniowski Family",US,1,2019-12-22T08:07:21Z,ForeverCar
Donald Feil,1.0,"Migel was excellent with his knowledge…

Migel was excellent with his knowledge and willingness to answer all my questions. Excellent provider.",US,1,2019-12-21T19:57:33Z,ForeverCar
Customer,1.0,"Great customer service

The customer representative who worked with me was both patient and informative and ready to accept whatever decision I made. This was refreshing in a day of high pressure sales that don't care about customer needs or wants.

Also,I did my due diligence and pleased about the reviews I found for the company.",US,1,2019-12-21T19:34:37Z,ForeverCar
David,1.0,"My honest review!

Explain every aspect of mechanical breakdown coverage and what options are available for my situation. Would highly recommend.",US,1,2019-12-21T03:45:07Z,ForeverCar
Gary Miles SR,1.0,Good service,US,1,2019-12-20T22:16:42Z,ForeverCar
Customer,1.0,"Easy

Easy, fast and detailed.",US,1,2019-12-20T17:51:51Z,ForeverCar
Customer,0.8,"Thank you Triangle Credit Union

I like the fact that it was affiliated with my Triangle Credit Union. It was a good price and it was easy to sign up. It looks like a good plan. Waiting for more details.",US,1,2019-12-20T01:44:41Z,ForeverCar
Customer : John Callahan,1.0,"Great experience

Great experience, charlie answered all our questions and helped to decide our coverage option . Very enjoyable experience",US,1,2019-12-19T23:25:53Z,ForeverCar
Customer,1.0,"He was very professional and explained…

He was very professional and explained it so that I understood it in timely matter.",US,1,2019-12-19T21:54:05Z,ForeverCar
Leonard,1.0,"Pleased

Very pleased",US,1,2019-12-19T18:55:45Z,ForeverCar
Customer jeffrey clark,1.0,Wonder ful pleasant helpful,US,1,2019-12-19T16:43:18Z,ForeverCar
Leslie Raymond Garcia,1.0,"I found that acquiring the Forever Car…

I found that acquiring the Forever Car extended warranty plan very easy.
Ms. Terre Beach was extremely helpful, very polite and cordial. She was very careful especially explaining in detail the policy and the extent of the coverage. Ms. Beach explained the advantage of selecting the level of coverage ""I preferred"", the cost and the specific date the coverage would take full effect. At no time did Ms. Beach apply any type of pressure to force me to seek the specific level of coverage. Ms. Beach should be commended and used as an example when talking to potential customers.",US,1,2019-12-18T18:23:19Z,ForeverCar
Roderick Rutherford,1.0,Excellent service,US,1,2019-12-18T16:52:04Z,ForeverCar
Customer,1.0,"Bryan S

Bryan S. was fantastic to work with. He is very professional, knowledgeable and very pleasant! He answered all of my questions and concerns and sent me all of my information right away. Bryan S. is a real asset to your team!
Thanks!",US,1,2019-12-18T15:49:08Z,ForeverCar
Lois Graham-Bocks,1.0,"I was concerned about getting this…

I was concerned about getting this coverage but a gentleman help me and made it easy to understand. His name is Carlo Rallo and he did fantastic explaining it all to me so I could make the chose of what to do.",US,1,2019-12-17T21:23:35Z,ForeverCar
Sandra Garcia,1.0,"David was kind and very helpful

David was kind and very helpful. Good Job! Thanks.",US,1,2019-12-17T20:55:16Z,ForeverCar
Pam,1.0,"Quick and super easy

Quick and super easy. So convenient!",US,1,2019-12-17T18:16:42Z,ForeverCar
Janeen,1.0,"Excellent Customer Service very…

Excellent Customer Service very informative and professional",US,3,2019-12-17T17:16:10Z,ForeverCar
Customer,1.0,Marco was very friendly and helpful.,US,1,2019-12-17T04:57:27Z,ForeverCar
Customer,1.0,"Brian was very helpful with us by…

Brian was very helpful with us by providing all the necessary information that came with the warranty. He took the time to go over each step and made sure that we understood every aspect, which I appreciated. Very professional.",US,1,2019-12-17T04:22:45Z,ForeverCar
Customer,1.0,Charlie was Fantastic,US,1,2019-12-17T00:48:04Z,ForeverCar
Mr.Paul Wright,1.0,"The service that we received today…

The service that we received today 12/16/2019 was outstanding. the customer service rep was knowledgeable professional and we do appreciate that so much , Getting good service is a Blessing.



Thank you",US,1,2019-12-16T23:45:01Z,ForeverCar
Customer jim schmitt,1.0,"Easy over the phone set up

Easy over the phone set up. Really didn't take as long as I expected & not as many questions. Miguel was very personable",US,1,2019-12-16T22:47:04Z,ForeverCar
Customer,1.0,"Overall signing up was a breeze and the…

Overall signing up was a breeze and the associate that help me get my policy started was very helpful and knowledgeable of the product.",US,1,2019-12-16T21:25:04Z,ForeverCar
Michael R,1.0,"Great !!

Great! Affordable coverage!",US,1,2019-12-16T18:24:30Z,ForeverCar
Griffon Webster,1.0,"Terre Beach was extremely kind

Terre Beach was extremely kind, and completely helped me with choosing my plan. Mrs. Beach guided me through and answered all questions I had and took interest in all my needs and made me comfortable making my decision I look forward to doing business with you to help protecting my vehicle. I give her 5 stars. Mrs. Beach is well disserved. Thank you.


Griffon Webster",US,1,2019-12-15T06:06:36Z,ForeverCar
Larry Stidam,1.0,"Extended warranty presented by ForeverCar

It was very exciting to find a extended warranty for my car and understanding how it works plus what it covers and doesn't cover. All of this plan was explained very well and also the price and mileage.
Posted by Larry Stidam",US,1,2019-12-14T22:30:18Z,ForeverCar
Rozeta Warren,1.0,"David

David, I want to thank you for your excellent customer service and your willingness to give great detail about Forever car.😊",US,1,2019-12-14T21:41:51Z,ForeverCar
Heather Pica Torres,1.0,"Carlo is the BEST

Carlo was so easy to work with. His knowledge of the products made and his professionalism made purchasing our policy an easy decision. We shopped around for other quotes to compare coverage and company transparency with Forever Car far exceeds the competition. Thank you for your patience and exceptional service, Carlo!",US,1,2019-12-14T00:00:16Z,ForeverCar
Truman L Thompson,1.0,"Platinum Review

Information disclosed seemed to be honest and helpful.",US,1,2019-12-13T21:22:21Z,ForeverCar
Customer- Lee Pearson,1.0,Carlos did a very good job.,US,1,2019-12-13T21:09:23Z,ForeverCar
Anthony Harris,1.0,"I like the fact that they are offering…

I like the fact that they are offering credit union members a discount",US,1,2019-12-13T15:36:45Z,ForeverCar
Shavonne Jerry,1.0,"David does a thorough job explaining…

David does a thorough job explaining the product very detailed keep up the great work!",US,2,2019-12-13T03:31:16Z,ForeverCar
Justin Gualtieri,1.0,"Carlo @ Forevercar

Carlo was very knowledgeable, friendly, and a pleasure to work with.",US,1,2019-12-12T22:09:32Z,ForeverCar
Customer James W Rhoda Sr,1.0,"Terry Beach is the best

Terry Beach is the best. She knows her product and is a great representative for Forever Car Warranty. Extremely professional. This is my 3rd extended warranty plan with Forever car and a very happy friend that I have referred him to Terry Beach. Great job. Jim Rhoda, Sr.",US,1,2019-12-12T20:27:30Z,ForeverCar
April,1.0,"It was a very pleasant and wonderful…

It was a very pleasant and wonderful experience. I did not feel pressured to purchase the warranty.",US,2,2019-12-12T16:39:22Z,ForeverCar
Margaret Jackson-Jones,1.0,"Terre Beach was AWESOME

Terre Beach was AWESOME! Straight forward, helpful, knowledgeable, AND TO THE POINT!!!!!

I normally cringe when someone is trying to sell me something and I hate the small talk because most people don't like sales folks and their double talking and made up mess just to sell.

Not my experience with Terre although I hate to say that I kept waiting for it to start. Before I knew it, the call was over. I had a policy. And it made since - without a lot of crap - that I should get it.

THANKS TERRE!!!!!! Keep up the GREAT WORK!!!!! Stay a consultant sales person...not a sales person! LOL",US,2,2019-12-12T16:27:37Z,ForeverCar
