Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
OLIVIA,0.2,"Complications Receiving Certification

I needed an emailed copy of the PDF and I was unable to get one to print and I had to pay extra money to ship it.",US,1,2020-01-29T22:39:47Z,iDriveSafely
SUSAN,0.6,"It was easy to sign up and use

It was easy to sign up and use. Price was the best I found. The documents, i.e. course completion and driving record, were available online quickly and easily downloaded and printed. My main complaint is the many descrepancies between the text and audio. It was very confusin when it didn't match up, causing me to stop and re-read and then replay the audio. When statistics were different, it was difficult to tell what was correct and what information might be included in the test at the end of the section.",US,1,2020-01-29T22:29:23Z,iDriveSafely
Paul Leary Jr,1.0,"Safe Driving

Excellent online course with lots of good reminders especially if you haven’t taken the course in a long long time lots of information to refresh and to be aware of that’s out there on these dangerous roads",US,2,2020-01-29T22:17:00Z,iDriveSafely
Michael Green,1.0,"Fast and easy Traffic School

The Traffic School course I took was by far the easiest to understand each lesson, the videos and the vignettes added a lot to the instruction, and I could advance through the chapters at my own speed! It was perfect!",US,4,2020-01-29T22:11:21Z,iDriveSafely
Nathan Lightsey,1.0,"It was a very informational course the…

It was a very informational course the videos help a lot . It’s not to time consuming and its not bad to sit down and do it quite honestly didn’t mind it .",US,1,2020-01-29T21:54:15Z,iDriveSafely
Bin,1.0,very convenient and efficient,US,1,2020-01-29T21:41:01Z,iDriveSafely
Tim,1.0,"fastest and easiest traffic school

fastest and easiest traffic school, better than aceable.",US,1,2020-01-29T21:37:28Z,iDriveSafely
ALLAN,1.0,"It was a very good program helped me…

It was a very good program helped me out to understand the roads better",US,1,2020-01-29T21:27:27Z,iDriveSafely
DANIEL P,1.0,very clear and helpful,US,1,2020-01-29T20:47:01Z,iDriveSafely
YVONNE,1.0,It's a great program!,US,1,2020-01-29T20:34:58Z,iDriveSafely
DOHARA,1.0,"Quick and Easy

The interface was very easy to use and it took little time to complete.",US,1,2020-01-29T20:31:01Z,iDriveSafely
NESTOR,1.0,"Though it is a very long test

Though it is a very long test, it is very well worth it. Your are able to cut your insurance to 10% and if you were to take it again you will be able to save 5% more on your insurance.",US,1,2020-01-29T19:53:34Z,iDriveSafely
JULIE,1.0,"Easy and flexible course

Easy and flexible course. Was able to take the course over a couple of days when it was convenient. Received the certificate a few days later by mail.",US,1,2020-01-29T19:31:56Z,iDriveSafely
Hel,1.0,"Recommend:)

Easy, quick and straightforward.",US,1,2020-01-29T19:31:04Z,iDriveSafely
JASON,1.0,"It is easy and dint have to sit in room…

It is easy and dint have to sit in room with others able to concentrate one on one.",US,1,2020-01-29T19:21:45Z,iDriveSafely
CAROL,1.0,"I'm so glad I finally took the time to…

I'm so glad I finally took the time to take the I Drive Safely course online.I never felt pressured and they gave me ample time to finish it. I ENJOYED being able to stay in my own home and to pick it up on my phone.Im really gonna love the discounts. You are never to old to take it,I'm 62 and it refreshed some points of driving and taught me some new things.carol l.mathis",US,1,2020-01-29T19:17:09Z,iDriveSafely
Cenk,1.0,"Overall a great experience

Overall a great experience, worked as intended and can be down whenever and wherever you’d like. Got my ticket dismissed and my insurance rate lowered!",US,1,2020-01-29T18:28:13Z,iDriveSafely
MELISSA,1.0,"I enjoyed the course

I enjoyed the course. It was very knowledgeable and they give you plenty of time to complete it with a busy schedule.",US,1,2020-01-29T18:25:15Z,iDriveSafely
Maryana,1.0,"I honestly feel it’s a great online…

I honestly feel it’s a great online class! I have do it whenever I have time and it’s fast and easy! It goes straight to the point. I strongly recommend this website!.",US,1,2020-01-29T17:59:02Z,iDriveSafely
YASIN,1.0,"The defensive driving course was very informative

The defensive driving course was very easy to use and convenient because it worked for my busy schedule. Very easy process i would recommend to everyone.",US,1,2020-01-29T17:57:23Z,iDriveSafely
RHONDA,0.8,"Great experience

Great experience. Class wasn't boring at all it gave you enough time to work at your own pace and complete in a timely fashion. The Certificate came pretty fast via mail.",US,1,2020-01-29T17:48:29Z,iDriveSafely
SUSAN,1.0,"This was a great program

This was a great program. Easy to follow, very convenient and a good refresher course. Interesting content, did not get bored.",US,1,2020-01-29T17:50:15Z,iDriveSafely
Sameer Phatak,1.0,"Very easy to use

Very easy to use, detailed explanation of topics",US,7,2020-01-29T17:43:59Z,iDriveSafely
TYLER,1.0,"I think this driving course was the…

I think this driving course was the right choice for convienience, and it was really easy for me to comprehend; the layout was one of my favorite things about it",US,1,2020-01-29T17:40:45Z,iDriveSafely
C.L.C.,1.0,"Best course if you want to take your time

After 15 years of driving, I unfortunately was in an accident that left my car totaled but luckily I made it out with no injuries. I had to take an online driving course and chose I Drive Safely because of great reviews and that I didn’t have to finish it in 1 sitting. I took my time and finished in 4 days with flying colors and also was able to brush up on certain topics. It made me more aware of my surroundings and gave me new knowledge of what to do in situations. This is a great course if you’re a busy person or want to take it at your own pace. I highly suggest it!",US,1,2020-01-29T17:35:45Z,iDriveSafely
KIMBERLY,1.0,"The program was easy to use and helpful…

The program was easy to use and helpful to learn the information needed to pass exam. I appreciated the email reminders about my deadline.",US,1,2020-01-29T17:23:23Z,iDriveSafely
SHAWN,1.0,"Good program

Easy to navigate and fun format",US,1,2020-01-29T17:20:31Z,iDriveSafely
ALICE,1.0,"Very straightforward

Very easy to complete course. Articles are very clear and important ideas are repeated many times in different chapters.",US,1,2020-01-29T17:15:19Z,iDriveSafely
CHRISTOPHER,0.8,It was alright.,US,1,2020-01-29T17:10:20Z,iDriveSafely
CRYSTAL,1.0,Was easy y to navigate.,US,1,2020-01-29T17:10:03Z,iDriveSafely
DARIUS,1.0,"Very Helpful

This safety course was really helpful.",US,1,2020-01-29T17:09:43Z,iDriveSafely
Chakrapani Kundeti,1.0,"It was nice and easy

It was nice and easy, I would definitely recommend",US,3,2020-01-29T16:55:25Z,iDriveSafely
BARBARA,0.8,"Wake up before it’s too late!

The course outline was relevant and has truly made me more aware as I’m driving. At times we become too comfortable after driving for years. This course makes you wake up a little.",US,1,2020-01-29T16:53:38Z,iDriveSafely
SUSAN,0.8,"I learned a lot from the course and…

I learned a lot from the course and will be a safer driver because of it. Two things need to be fixed in the course: (1) the ""Review"" pages often include information that was not in the foregoing pages, so they're new info, not review info and (2) after you take a quiz, you get a page that's supposed to relate to questions you got wrong, and this almost never worked right - I got information irrelevant to the questions I got wrong.",US,2,2020-01-29T16:44:37Z,iDriveSafely
Seina,1.0,"efficient

It was simple, quick, and to the point",US,1,2020-01-29T16:43:51Z,iDriveSafely
YANA,1.0,"This has truly been the best driving…

This has truly been the best driving course experience that I have had. I enjoyed all of the information and videos as they were very clear and well organized. Thank you so much for putting together such a great, in depth and interesting course.",US,1,2020-01-29T16:42:11Z,iDriveSafely
DONNA,1.0,"I didn't have the time to go to a…

I didn't have the time to go to a class. This was very reasonable and easy to do at my convenience. I will continue to renew this way.",US,1,2020-01-29T16:41:18Z,iDriveSafely
Ariana Calderon,1.0,Easy to follow videos.,US,2,2020-01-29T16:21:34Z,iDriveSafely
BLAISE,1.0,"Good Value

Easy class. Got the points off my record quickly and affordably.",US,1,2020-01-29T16:03:32Z,iDriveSafely
H.D,1.0,"Traffic school

Great program! Easy to understand and highly recommended! A++++",US,1,2020-01-29T16:02:49Z,iDriveSafely
YERINES,1.0,"Easy to follow

Easy to follow, very interactive and refreshing to have a review of information that was skimmed over in the driving courses taught in school",US,1,2020-01-29T15:47:48Z,iDriveSafely
CRYSTAL,1.0,"The class was very easy to navigate

The class was very easy to navigate. I appreciate being able to stop/start when you want to and pick up right where you left off. It was also very informative.",US,1,2020-01-29T15:44:30Z,iDriveSafely
LORETTA,1.0,"It was very knowledgeable an…

It was very knowledgeable an interesting very long but I learned a lot.",US,1,2020-01-29T15:38:05Z,iDriveSafely
MILANA,1.0,"It was very convenient and easy to use…

It was very convenient and easy to use this lecture",US,1,2020-01-29T15:33:43Z,iDriveSafely
ROBERT,0.8,"Course was tailored to inform and was…

Course was tailored to inform and was easy enough to pass.",US,1,2020-01-29T15:28:23Z,iDriveSafely
Vladimir B Kirkorov,1.0,Excellent Program,US,4,2020-01-29T15:19:24Z,iDriveSafely
REBECCA,1.0,"Drive Safe

Very helpful and good information!!",US,1,2020-01-29T15:17:13Z,iDriveSafely
MERRY CAROLINE,1.0,"iDrive Safely know was so easy to…

iDrive Safely know was so easy to complete. Everything was clear and made sense from start to finish. If I ever have to take defensive driving again I will for sure utilize this program.",US,1,2020-01-29T15:15:40Z,iDriveSafely
Kisha,1.0,"Received Certificate in 5 Days

I had no issues or trouble with this company. I paid for the course online, took it over a few days and received my certificate via regular mail in 5 days from the date of completion. I was a bit hesitant after reading reviews after I finished but decided to wait before I panicked. All worked out perfectly fine and I had zero trouble with this. Course was long and boring (but what courses aren’t lol). It was easy to understand, clear and concise. My insurance accepted it and I now have reduction for my insurance premium!",US,2,2020-01-29T15:16:43Z,iDriveSafely
Feliks Miretskiy,1.0,"Nice presentation

Nice presentation, very clear and helpful",US,3,2020-01-29T15:09:04Z,iDriveSafely
CHELSEA,1.0,"Made this course very understandable…

Made this course very understandable and easy to follow along. I really liked the videos!",US,1,2020-01-29T15:04:22Z,iDriveSafely
LAUREL,1.0,"You get to take your time

You get to take your time. Easy and o understand facts. Get several times to past a test! Tests are 10 questions, if you paid attention it’s fairly easy!",US,1,2020-01-29T15:03:16Z,iDriveSafely
Gary Cooke,1.0,"Good course

Took more than 3 hours but was a very extensive course. i learned a lot and will make me a much better driver for my own safety and less likely to be involved in an accident.",US,2,2020-01-29T15:01:57Z,iDriveSafely
FRANCIS,1.0,"A great way especially for Senior…

A great way especially for Senior drivers to take this course online without having to go and sit for 8 hours in uncomfortable seats in a Drivers school or elementary school. For me conditions like that are not my favorite. You can take a break when you have to to rest or just move around and still keep up to date on the things we grow used to doing without thinking and could be hazardous. The course is very thorough and put together in interesting segments and I recommended it for everyone. I've taken it before and will do it again. The discount on any insurance premium is a help for those of us who are on a limited income.",US,1,2020-01-29T14:58:24Z,iDriveSafely
AMBER,1.0,"I hated to have to do a driving safety…

I hated to have to do a driving safety course. But this one is not boring at all. I learned new things about laws and things that have changed since I started driving. I would use again but hopefully not soon!",US,1,2020-01-29T14:55:25Z,iDriveSafely
ANNISHA,1.0,"Thank you for an easy driving course

Thank you for an easy driving course. You can actually finish this in one day.",US,2,2020-01-29T14:45:05Z,iDriveSafely
L. Medeiros,1.0,"Getting a ticket was very stressful

Getting a ticket was very stressful. I wasn't looking forward to traffic school either. But taking the online course through I drive safely was actually very good. It was informative and well put together. I actually learned some things and was reminded of things I forgot. The quizzes were helpful and I was able to score 100% on the final test. I appreciated how I could go at my own pace and how at the completion of the course I drive safely automatically sent my certificate to the court. I highly recommend this traffic school.",US,1,2020-01-29T14:43:42Z,iDriveSafely
Lenore Mazzucca Gavigan,0.8,"Could be improved.

Cartoon characters are annoying.",US,2,2020-01-29T14:35:54Z,iDriveSafely
MARCIE,0.8,"I’d take the course again!

It’s so convenient to be able to complete the program according to my schedule. It has helped me become a safer, more careful driver.",US,1,2020-01-29T14:30:08Z,iDriveSafely
DONALD,1.0,"It was very informative.

It was very informative. Donald",US,1,2020-01-29T14:26:26Z,iDriveSafely
Kelly Irving,1.0,"Fit into my schedule very well

Fit into my schedule very well. Easy to understand. I was able to sign back in to where I left off without difficulty each time. I find myself paying much more attention to how I'm driving. As well as others. It annoys others drivers when they are driving me around. Good program. I would recommend it to anyone anyone!",US,1,2020-01-29T14:26:58Z,iDriveSafely
Dan,1.0,"If you want to avoid points on insurance - Take this test!

If you have to do this test, choose this company. Price checking, I thought it was average/slightly below average price which was nice. The test itself is time consuming no matter where it's taken. However I like the auto-save iDrive does so if you need to attend a kid that has woken up and restart the next night or whatever, it's hassle free to do so. The videos and animations are high quality. The mini test questions you take at the end of each chapter reflect the information given in that segment as well as 2nd opportunities with information on the questions you got wrong. Great experience and looking forward to not having the points on my insurance.",US,1,2020-01-29T14:23:08Z,iDriveSafely
JENNIFER,1.0,"This program was sooo convenient and…

This program was sooo convenient and easy to do !! And extremely thorough !!! Very happy to have found this online class. Will definitely return when it’s time for me to complete the refresher course. Thank you !!!",US,2,2020-01-29T14:18:11Z,iDriveSafely
ANOZINE,1.0,"I had a great experience it was very…

I had a great experience it was very self-explanatory I would recommend this to so many other people",US,1,2020-01-29T14:14:23Z,iDriveSafely
JOHN,0.8,"Good

Long task but you get to decide when you want to take the take and you can leave and come back. Overall i got it done ✅ and thats all that matters",US,1,2020-01-29T14:08:26Z,iDriveSafely
KELLY ANN,1.0,"Very good

Very good, easy to understand and to complete. Highly recommend it",US,1,2020-01-29T14:05:36Z,iDriveSafely
CHOLWOONG,1.0,Best ever!!!,KR,1,2020-01-29T14:04:41Z,iDriveSafely
VIVIAN,1.0,"It refreshed my driving skills on…

It refreshed my driving skills on things that I had totally forgotten or just didn’t know.",US,2,2020-01-29T14:04:07Z,iDriveSafely
Sylvia,1.0,"Convenient

Convenient at home",US,2,2020-01-29T14:00:07Z,iDriveSafely
LAMONT,0.4,"I learned alot from that course i…

I learned alot from that course i thought i knew about driving and signs especially text and drive that very serious thanks for the knowledge",US,1,2020-01-29T13:59:10Z,iDriveSafely
Joe,1.0,"Good Program

Easy to use; painless verification process embedded throughout.",US,1,2020-01-29T13:58:29Z,iDriveSafely
SABRINA,1.0,Very insightful,US,1,2020-01-29T13:57:29Z,iDriveSafely
DENNIS,1.0,"I WAS NOT MUCH OF A FAN OF TAKING A…

I WAS NOT MUCH OF A FAN OF TAKING A DEFENSIVE DRIVING COURSE FOR HOURS AT A LOCATION. ONCE I SAW THE OPPORTUNITY TO TAKE THIS COURSE ONLINE, WOW WHAT A DIFFERENCE!! YOU TAKE THE SESSIONS AT YOUR OWN TIME IN THE COMFORT OF YOUR HOME AND/OR OFFICE. SUFFICIENT DEADLINE TO FINISH THE WHOLE COURSE WITH NO ONE RUSHING YOU. THE COURSE POINTS OUT HABITS & MANNERS OF DRIVING CONSISTEN WITH MY DRIVING. HABITS THAT ARE RECTIFIABLE TO MAKE YOUR LIFE SAFER & EASIER! IT WAS SO GOOD I HAD MY WIFE TAKE IT AS WELL FOR THAT WE DON'T CRITICIZE OUR DRIVING SKILLS! THIS COURSE, ONCE A YEAR SHOULD SERVE AS A TREMENDOUS DRIVING REFRESHER FOR ALL AGES!! THANKS A MILLION!!",US,1,2020-01-29T13:56:48Z,iDriveSafely
DOLORES,1.0,"It was great right from the private of…

It was great right from the private of my own home. Talk about things you need to remember on being a safe driver thanks",US,1,2020-01-29T13:55:26Z,iDriveSafely
HEATHER,1.0,"Very satisfied

Very easy to use and the reviews were good to take the tests after each chapter!!!",US,1,2020-01-29T13:52:51Z,iDriveSafely
JOSMAR ELEAZAR,1.0,"I was a nice experience

I was a nice experience. I learned too much. There were many good things.",US,1,2020-01-29T13:51:02Z,iDriveSafely
SHANA,1.0,"I was greatly appreciative for the…

I was greatly appreciative for the opportunity to be able to complete this course online. It was wonderful not to have to waste a Saturday sitting in class. The course was easy to follow, and the tests went with what you learned. I would recommend this to anyone who needs to take a DI course.",US,1,2020-01-29T13:50:12Z,iDriveSafely
Savannah,1.0,"Easy to navigate

Very easy to go through, and extremely informative.",US,1,2020-01-29T13:49:57Z,iDriveSafely
Jessica,0.8,"Simple and easy

Simple and easy to remember however a little long",US,2,2020-01-29T13:44:56Z,iDriveSafely
GUADALUPE,1.0,Super easy and very convenient,US,1,2020-01-29T13:43:20Z,iDriveSafely
Randy,1.0,"helped me understand all the traffic…

helped me understand all the traffic laws and signs.",US,1,2020-01-28T17:35:34Z,iDriveSafely
Vianey,1.0,"I like it because was very easy to…

I like it because was very easy to learn and make the test, thank you.!",US,1,2020-01-27T05:04:42Z,iDriveSafely
AB,1.0,"Easy

Easy! Great!",US,1,2020-01-26T04:06:48Z,iDriveSafely
mco613,1.0,"Highly recommend this virtual classroom instruction for drivers ed.

I did not have the time to sit in a classroom for my drivers ed and I'm so glad I chose iDriveSafely instead. It was really simple to navigate and the way it was set up was super easy to understand. I completed the virtual drivers ed course relatively fast and my certificate came in the mail fast as well. I highly recommend this to anyone needing their 30 hours of classroom instruction for drivers ed.",US,1,2020-01-26T00:53:52Z,iDriveSafely
ABOULAYE,1.0,"iDrive is one of the best way to take…

iDrive is one of the best way to take your defensive driving course. Easy to use and full of knowledge and very secure. I learnt a lot from them. Thank you",US,1,2020-01-25T23:43:55Z,iDriveSafely
Jessie,1.0,"Helpful and beneficial

Each video had important useful information. It was easy to start right away and the website itself was easy to get around. The quizzes at the end of each video were easy with the answer being in the video getting good scores as long as you paid attention. Was also nice that it wasn't to expensive being reasonably priced. Overall I would say that idrivesafely is a good and helpful source to use to be prepared to drive.",US,1,2020-01-25T23:30:51Z,iDriveSafely
Kayla,0.8,"I thought it was extremely informative…

I thought it was extremely informative and easy to navigate. My issue with the information is that the videos with the baby l/toddler in car seat shows that it was buckled in wrong. The chest clip is really low and is a safety risk.",US,2,2020-01-25T16:13:43Z,iDriveSafely
Disgusted,1.0,Excellent program!,US,2,2020-01-25T00:51:31Z,iDriveSafely
Bertano Cruz Jr,0.8,"The information in the videos were…

The information in the videos were fantastic, it would be even better if the videos were up to date.",US,1,2020-01-24T19:01:43Z,iDriveSafely
{DnP] DevilOfChaos,1.0,"It was amazing

It was amazing. I hope my license. Yayayy",US,3,2020-01-24T18:39:16Z,iDriveSafely
Mari,1.0,"Best course on the internet

Best course my son took, and he learned a lot from it, he can't wait to get his permit and start driving. I recommend the idrive website to anyone.",US,1,2020-01-24T15:51:47Z,iDriveSafely
Kayla,1.0,"The course was easy to navigate and…

The course was easy to navigate and informative. When I called for assistance the representative was patient and very helpful. My son feels like he learned plenty from the pretest and the material provided. I would recommend iDriveSafely to a friend.",US,1,2020-01-24T12:26:28Z,iDriveSafely
Claire,0.6,Test and site was easy to maneuver.,US,1,2020-01-24T03:35:00Z,iDriveSafely
Lisa,1.0,"This was a great program

This was a great program. It was very easy to use.",US,1,2020-01-24T03:11:23Z,iDriveSafely
Bharat Tillack,1.0,"It was very informative and easy to…

It was very informative and easy to learn safety rules and safe driving tips.",US,2,2020-01-24T02:41:43Z,iDriveSafely
Halie,1.0,"Easy to use

It was super easy to use and helped me learn a lot! though it was court mandated, there were a lot of things in there that I didn’t know and great tips for driving in all different kinds of weather.",US,1,2020-01-24T02:05:48Z,iDriveSafely
Kevin,1.0,"The great review 😎

It was nice and easy and great to do if you have a busy schedule. You can pause and continue from where you left off at.",US,1,2020-01-24T01:57:44Z,iDriveSafely
Ferdows,1.0,That’s really easy,US,1,2020-01-23T19:51:14Z,iDriveSafely
Solomon,0.8,"pretty good

the course is great, covers essentials and teaches well; improvements can be made that there is a time delay for the video to finish",US,1,2020-01-23T19:36:56Z,iDriveSafely
Destiny,1.0,It was a easy site to navigate through,US,2,2020-01-23T19:05:05Z,iDriveSafely
Gloria,1.0,"I recommend idrivesafely because u can…

I recommend idrivesafely because u can complete at your own pace and shows u step by step how to become a better and safe driver",US,1,2020-01-23T18:31:41Z,iDriveSafely
Conrad,1.0,"Take it you’ll be glad you did

Take it you’ll be glad you did. It made me a safer and more thought full driver",US,1,2020-01-23T18:23:17Z,iDriveSafely
Jessica,1.0,"The best experience

The best experience! I loved taking my drivers test on this site! Very explanatory! Highly recommend",US,1,2020-01-23T18:02:24Z,iDriveSafely
Krystle,1.0,"Reasonable

This is the most reasonable class i have found online and I have used them several times for myself and other family members also. I would highly recommend them!",US,1,2020-01-23T17:59:37Z,iDriveSafely
Shayla,1.0,"This is amazing and I learned so much…

This is amazing and I learned so much so I can be a safe driver.",US,1,2020-01-23T17:51:34Z,iDriveSafely
Nayeizha,1.0,"I recommend Idrivesafely to my little…

I recommend Idrivesafely to my little sister and some friends . It’s awesome , information is great and goes over everything. For a great price",US,1,2020-01-23T17:43:18Z,iDriveSafely
Coromoto,1.0,"Great experience

Great experience. it's a good way to learn.",US,1,2020-01-23T17:39:58Z,iDriveSafely
Isha,1.0,"I thought that this course was very…helpful and insightful!

I thought that this course was very insightful, but still helpful in which the it wasn't too time consuming,",US,1,2020-01-23T17:30:03Z,iDriveSafely
Diane Reed,1.0,"You Can Do It!

The information is presented in an interesting way, with cartoon characters. It takes quite a bit of time to do the entire lesson. But it was an interesting way to present useful information.",US,1,2020-01-23T17:21:54Z,iDriveSafely
Cassandra,1.0,"Everything was great information and…

Everything was great information and clear to understand.",US,1,2020-01-23T17:20:07Z,iDriveSafely
Alejandra Del Carmen,1.0,"Before to take this course I used to…

Before to take this course I used to thought that I knew almost all that I needed to know to drive safe, but after I took the time to study this course I realize that there were missing many important details. Honestly takeit it couldbe long or tedius, but believe me every chapter it is so important, and make it more shorter it would be ignore important information. So at the end, I thank you. The only thing is that maybe you could update the videos, cause the arenot too modern. But above that I liked it. Thanks!",US,1,2020-01-23T17:13:19Z,iDriveSafely
Roshan,1.0,"It was a great experience...i gain much…

It was a great experience...i gain much more knowledge from here",US,1,2020-01-23T16:45:31Z,iDriveSafely
Chloe,1.0,"Great experience

Great experience! I recommend my friends and family if they ever need anything to come here for it be y’all are fast and easy!",US,1,2020-01-23T16:45:14Z,iDriveSafely
Renee,1.0,"The course was very informative It took…

The course was very informative It took me a long time to complete it because I used the reading the text course instead of the upgraded course The quizzes were nerve racking but I passed them It was a very informative course thank you",US,1,2020-01-23T16:43:23Z,iDriveSafely
Carlos,1.0,"It helped a lot with questions

It helped a lot with questions, its a very good course to take, and moreover if you’re a under 21 individual that doesn’t know anything about the law, so 100% recommended",US,1,2020-01-23T16:32:15Z,iDriveSafely
Nikenson,1.0,The material is refreshing.,US,1,2020-01-23T16:31:23Z,iDriveSafely
Md Ahasanur,1.0,"Very good learning experience

Very good learning experience. Course really helped in my written exam in dmv.",US,1,2020-01-23T16:18:05Z,iDriveSafely
Harrison,1.0,"I love the app

I love the app, very easy and convenient. Thank you so much. You're the best.",US,1,2020-01-23T16:16:17Z,iDriveSafely
Nicolas,1.0,"The course had interesting facts about…

The course had interesting facts about statistics and driving in general and the course is really straight forwards",US,2,2020-01-23T16:02:04Z,iDriveSafely
Lamar landry,1.0,It was very good and very easy,US,1,2020-01-23T15:52:12Z,iDriveSafely
Leslie,1.0,"I thought it was a great course and I…

I thought it was a great course and I loved how they explained everything so i can be a good and safe driver.",US,1,2020-01-23T15:42:39Z,iDriveSafely
Jeffrey Ferguson,1.0,Really informative and easy to learn.,US,1,2020-01-23T15:34:04Z,iDriveSafely
Ilsa,1.0,The material really help me a lot.,US,1,2020-01-23T15:33:06Z,iDriveSafely
Caleb,1.0,"I felt the lesson was very easy to…

I felt the lesson was very easy to understand and that it was put together well. I would definitely recommend this to anyone who needs to take the test.",US,1,2020-01-23T15:24:10Z,iDriveSafely
Be,0.8,"Easy to follow and good stuff to be…

Easy to follow and good stuff to be aware",US,2,2020-01-23T15:22:28Z,iDriveSafely
Daniel Alvarez,1.0,"I Drive Safely really helped me…

I Drive Safely really helped me understand the driving laws and will recommend this to anyone trying to get theur license.",US,1,2020-01-23T15:18:28Z,iDriveSafely
Isaac,1.0,"Best website.

Before IDriveSafely I did not know how to get a driver diploma and it made it easy to get one.",US,1,2020-01-23T15:13:08Z,iDriveSafely
Lyles,0.8,"It’s a quick simple way get whatever you need....

It’s a quick simple way get whatever is required for your driving needs. Let’s you go at our own pace and allows you review anything you don’t understand.",US,1,2020-01-23T15:03:03Z,iDriveSafely
John,1.0,"Very knowledgeable videos

Very knowledgeable videos. Looks like they need to be updated but great information.",US,2,2020-01-23T15:01:14Z,iDriveSafely
Fernando,1.0,"Learn a lot through Idrivesafely

Learn a lot through Idrivesafely, chapters are long but did learn a lot.",US,1,2020-01-23T14:59:41Z,iDriveSafely
Willie,1.0,"Everything was vert easy to understand…

Everything was vert easy to understand and get through had no problems at all",US,1,2020-01-23T14:51:27Z,iDriveSafely
Krista,1.0,"Great to use

It was really easy and I didn’t hate it like I thought I would. And I actually learned from it.",US,1,2020-01-23T14:47:05Z,iDriveSafely
Martina,1.0,"Great experience

Easy to follow. Very through and to the point. Loved the fact that you can do it at your own place.",US,1,2020-01-23T14:46:43Z,iDriveSafely
Cyn,1.0,"The videos were good

The videos were good. It kept me engaged. They also showed really good examples. I guess the one thing is that it looked out dated.",US,1,2020-01-23T14:45:37Z,iDriveSafely
Rachel,1.0,"It was an excellent course

It was an excellent course. It was not only a great refresher, but I learned so many new things as well. Particularly because I was able to save and exit when I didnt want to stare at the computer screen anymore.",US,1,2020-01-23T14:38:28Z,iDriveSafely
Michael,1.0,"They did the course very well helped me…

They did the course very well helped me pass my permit test with ease",US,1,2020-01-23T14:34:40Z,iDriveSafely
Deborah,1.0,Easy to follow and complete,US,2,2020-01-23T14:34:03Z,iDriveSafely
BAF,0.8,"Good, But Needs Updating

This is the 3rd time we have used the I Drive Safely Mature Driver course. The course needs to be updated. In many places it references information from 2012 (for example)-- that is 8 years ago. The course just needs to be refreshed. I did make specific comments/suggestions as I went through the course, so you have that information. Yes, I would use it again and recommend it too because it is convenient and the online logon works well. I haven't received my certificate yet, but I'm sure it will arrive in 5 to 7 more days as promised. I really believe the audio option should be included in the course for free -- not as a $5 add on option -- remember, this is a Mature Driver course.",US,3,2020-01-23T14:33:07Z,iDriveSafely
Jasmine,1.0,It was a fast and easy process..,US,1,2020-01-23T14:31:33Z,iDriveSafely
Alba,1.0,Fast and easy to use,US,1,2020-01-23T14:28:17Z,iDriveSafely
Caden,1.0,it are do be good,US,1,2020-01-23T14:27:31Z,iDriveSafely
Jennifer,1.0,It was quick and easy,US,1,2020-01-23T14:26:31Z,iDriveSafely
Julie,1.0,"Great Course / Good Experience

It was a good experience. It had been 30 years since my last class for driving and it was a great review. It was informative and I like the fact that it made you comprehend the information. It wasn't a simple ""copy and paste"" type of program - you had to really understand what the questions were and you had to remember the information that was reviewed.",US,1,2020-01-22T18:47:27Z,iDriveSafely
Freedom,0.8,"Luvd it

Luvd it, easy to follow, reviews at end, u can go at ur own pace",US,1,2020-01-22T17:35:38Z,iDriveSafely
jane,1.0,"This course is so easy and very…

This course is so easy and very informative!
My suggestion is print each of the pages so that at the end of each chapter when your tested, you can go back through your paperwork ..
I received my certificate in only 2 weeks from starting...
Very quick!",US,1,2020-01-21T18:29:19Z,iDriveSafely
ERNEST,1.0,"The course was easy to follow and I…

The course was easy to follow and I loved how it allowed me to take breaks and pick up where I left off.",US,1,2020-01-21T14:58:32Z,iDriveSafely
Macdalia,1.0,"Take Notes

If you take notes, then there are plenty of things you will learn or be updated about. I know how to drive, but thanks to iDrive Safely, I know the laws, too.",US,2,2020-01-20T19:27:32Z,iDriveSafely
Ronald,1.0,"The defensive driving course was…

The defensive driving course was through and complete explanation of the subject matter. The video course allowed me to interrupt the video and return to the later or even several days later and pick up where I was.",US,2,2020-01-20T18:16:12Z,iDriveSafely
Ellen,1.0,"The course was good

The course was good. I actually learned some new things and I have been driving 40 years. It wasn't boring and they changed it up with some reading and some videos.",US,1,2020-01-20T18:02:24Z,iDriveSafely
WILLIE,1.0,"Taking the iDriveSafety test help me…

Taking the iDriveSafety test help me understand something I didn't know about... It's a very helpful test to others like myself who may think he or she knows it all but you don't until you take the iDriveSafety test itself... Thanks to iDriveSafety...
🤙🏽",US,1,2020-01-18T23:40:07Z,iDriveSafely
EDITH V KIRMEYER,1.0,"When you get older

When you get older, iDriveSafely gives the person more security!",US,6,2020-01-18T03:45:19Z,iDriveSafely
Hilario,1.0,Best website for defensive driving,US,1,2020-01-18T03:34:42Z,iDriveSafely
Iana,1.0,"Great program

Great program! I would recommend to everyone, especially with video!",US,1,2020-01-18T03:04:42Z,iDriveSafely
