Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Stan,1.0,"Quick Ship

Quick ship, great product , nothing like it local, super price !!!! Stan USA",US,1,2020-09-20T22:02:56Z,ChromeBurner Motorgear
customer,0.8,"Great prices and good delivery options

Great prices and good delivery options. Great service.",AU,1,2020-09-20T20:19:48Z,ChromeBurner Motorgear
customer,0.2,"I will never shop here again

I will never shop here again. I live in the US and I bought helmet based off of the size chart provided. When it arrived it was the wrong size and I needed to exchange it. I contacted the company and they told me I had to pay to have it shipped back. Well given the size and weight of this, it was going to cost me over $200 to ship it back, which very close to what I paid for the helmet. I explained all of this to the company and they didn’t care. This is extremely poor customer service in my opinion and they have lost my business because of it.",US,1,2020-09-20T20:18:06Z,ChromeBurner Motorgear
customer,1.0,"Very good

Very good product",IE,5,2020-09-20T20:10:37Z,ChromeBurner Motorgear
OplaBoO,1.0,"Excellent !!!!!!!!!!!!

Excellent communication, fast shipping. I recommanded ChromeBurner for my friends",FR,5,2020-09-20T19:19:26Z,ChromeBurner Motorgear
customer,1.0,"Got just what I ordered

Got just what I ordered, and got it as fast as they said!",US,1,2020-09-20T17:26:39Z,ChromeBurner Motorgear
Shane. Australian customer.,1.0,"Great service

Great service. Friendly and fast response to questions. I was able to track the transit of my purchase the whole time, and the pricing was good. I highly recommend.",AU,1,2020-09-20T01:46:21Z,ChromeBurner Motorgear
Milena,1.0,"Just amazing

The delivery was fast as expected. Item is original and shipped with care. Also the customer service replies are very fast and kind. I’m very satisfied.",NL,3,2020-09-19T23:20:16Z,ChromeBurner Motorgear
customer,1.0,"Fast and efficient service

Fast and efficient service
A pleasure to deal with.",GB,2,2020-09-19T21:38:52Z,ChromeBurner Motorgear
Chris,1.0,"Sena SRL1

Had what I wanted in stock at a good price including delivery, it arrived when they said in good condition, what's not to like. Will buy from them again if not available from my preferred seller in the UK.",GB,2,2020-09-19T13:43:14Z,ChromeBurner Motorgear
Caroline Grant,1.0,"Brilliant service

Brilliant service. I am on the oher side of the world and the item arrived in a week.",AU,2,2020-09-19T07:47:02Z,ChromeBurner Motorgear
Nelson,0.2,"Dissatisfied

Hi. I bought the schuberth c4 pro helmet and it still hasn't reached me. I bought it on August 24, 2020. The shipping of the helmet has taken too long.",CL,1,2020-09-19T03:36:49Z,ChromeBurner Motorgear
Tony W,1.0,"Looked online for motorcycle helmets…

Looked online for motorcycle helmets found chrome burner best price around they said 6 day delivery. So 6 days later landed on my doorstep couldn’t be more happier . Would definitely buy again thanks chromeburner . PS this was delivered to Australia",AU,2,2020-09-19T02:42:42Z,ChromeBurner Motorgear
customer,0.2,"Crap customer service and liars

Crap customer service and liars. Wouldnt pay for shipping back to them for a refund because they didnt put a full disclosure in the description and then proceeded to tell me that they did.",US,1,2020-09-18T23:36:09Z,ChromeBurner Motorgear
Tim,1.0,"Great Price, Fast Shipping

I bought a helmet from ChromeBurner. Their price was almost $200 cheaper than other sellers. Shipping was FREE and FAST I will trade with chromeBurner again..",US,2,2020-09-18T20:18:41Z,ChromeBurner Motorgear
Marc,1.0,"Fast and efficient overseas service…

Fast and efficient overseas service (Montréal, Québec). Fully recommended.",CA,1,2020-09-18T17:27:44Z,ChromeBurner Motorgear
Paul Gallagher,1.0,"Easy ordering and speedy delivery…

Easy ordering and speedy delivery service",GB,5,2020-09-17T23:38:50Z,ChromeBurner Motorgear
customer,1.0,Customer service was beyond excellent!,US,1,2020-09-17T23:36:25Z,ChromeBurner Motorgear
Joel,1.0,"Ordered the Sidi Adventure 2 gortex…

Ordered the Sidi Adventure 2 gortex boots and accidentally ordered the wrong size. Emailed the customer service in hopes of being able to Chang the size. Received an immediate response and they promptly adjusted my order to the correct size. Intercontinental shipping was fast. Received the boots and am extremely pleased with not only the boots but the service that Chromeburner Motogear has provided. Did I mention their prices are extremely competitive! Thank you Chromeburner, I’ll be ordering again for my future needs.",US,1,2020-09-17T22:38:58Z,ChromeBurner Motorgear
Simon Templar Sebastian Tombs,1.0,"Wish I could visit the shop !

This is the second time I have ordered from Chromeburner, and both experiences have been excellent - great product knowledge, great sizing recommendations, very patient with my many questions, prompt e-mail replies, and quick delivery.

P.S. Note that with the free delivery, the courier still dings you with big extra charges.",CA,2,2020-09-17T22:19:43Z,ChromeBurner Motorgear
customer,1.0,"Everything great 👍

Everything great, great price, good shipping times good service all over satisfactory",US,1,2020-09-16T23:25:16Z,ChromeBurner Motorgear
Hauke Weiß,1.0,"perfect service

perfect service, very nice contact",DE,2,2020-09-16T12:13:21Z,ChromeBurner Motorgear
Lindsay Petersen,1.0,"Quick delivery to Australia

Quick delivery to Australia - tracking was easy to follow. This is my 2nd helmet purchased here great business to deal with",AU,1,2020-09-16T12:13:21Z,ChromeBurner Motorgear
Jose Malave,0.2,You send me a damaged helmet,US,1,2020-09-15T22:59:19Z,ChromeBurner Motorgear
Robert Bieshaar,1.0,"Easy and reliable

Easy, fast reliable - And helpful with questions",US,3,2020-09-15T17:34:43Z,ChromeBurner Motorgear
Paul,1.0,"Recommend

Excellent, no issues with ordering or delivery and Delivered quickly.",GB,4,2020-09-15T10:35:13Z,ChromeBurner Motorgear
John Martin,1.0,"Very impressed

Very impressed with speed of delivery, accuracy of description of helmet and quality of item. Will definitely use you folks in the future. Thank you
-JOHN",US,1,2020-09-14T23:07:04Z,ChromeBurner Motorgear
Chris H.,1.0,"Fast delivery and excellent product

Fast delivery and excellent product. I Ordered the Shark Race R Pro helmet. The only think to note is that it didn’t have the DOT certification printed on the back like my original Race R Pro helmet does (that I bought in the states). For some people that might be important. I didn’t mind it, so I purchased it anyway.
Great helmet. You will enjoy:)
Side note, put some loctite on the threads of the screws that hold the visor in place. They have come loose on me for both helmets.",US,1,2020-09-14T22:02:22Z,ChromeBurner Motorgear
Joe Arguijo,1.0,"Wow!

Wow! Exceptional! Services! Shipping is amazing! Communication is beyond 5 stars! Will do business with again soon! Thanks! ChromeBurner!",US,3,2020-09-14T16:45:10Z,ChromeBurner Motorgear
customer,0.8,"My experience with ChromeBurner was…

My experience with ChromeBurner was great I wish all the other companies online were just as good keep up the great work",US,1,2020-09-13T22:28:16Z,ChromeBurner Motorgear
Mr Barber,0.8,"Fast efficient service and a…

Fast efficient service and a competitively priced product 👍",GB,4,2020-09-13T17:19:26Z,ChromeBurner Motorgear
Tanya,1.0,"awesome!

Great price, great product quality, and shipment was fast and arrived on time.",CA,1,2020-09-13T01:06:41Z,ChromeBurner Motorgear
customer,1.0,"Thanks for the swift postage no dramas…

Thanks for the swift postage no dramas , good job ,",AU,1,2020-09-12T04:21:25Z,ChromeBurner Motorgear
customer,1.0,Great price and fast shipping,AU,1,2020-09-12T01:59:28Z,ChromeBurner Motorgear
customer,1.0,"Schuberth C4 Basic

Product as described, great price and super fast shipping!
Will definitively recommend you guys to others!!!",CA,1,2020-09-11T22:46:19Z,ChromeBurner Motorgear
customer,1.0,"Could Not Believe It!!!

We tried finding a specific HJC Helmut here in Canada and couldn't locate on in extra small for the wife. ChromeBurner listed 1 available but, the Netherlands?

Not able to find any info on the duty but the price was over $200 less than the price here in BC.

We pulled the trigger and ordered. Very easy and figured the savings would make up for the possible duty charges.

FedEx called and we paid the taxes, no duty or shipping, via Visa and 3 days later we received the Helmut. A total of 6 days......

We'll definitely order from ChromeBurner again! EXCELLENT!!",CA,1,2020-09-11T21:09:50Z,ChromeBurner Motorgear
customer,1.0,"Excellent service!

Excellent service!
Fast shipping, very helpful with all my questions. I bought a helmet and they shipped to Seattle, Wa USA
I completely recommend them!👍🏽",US,2,2020-09-11T20:52:01Z,ChromeBurner Motorgear
Jack Mahogov,1.0,"Great product

Great product, prompt shipping. The perfect helmet for my needs.",US,1,2020-09-11T18:59:01Z,ChromeBurner Motorgear
Nikos,1.0,"As deecribed

As deecribed. Flawless communication. Quick delivery. Best discount on that product globally",GR,1,2020-09-11T09:54:04Z,ChromeBurner Motorgear
Eric,1.0,"Impressive !!

We wanted to try out an Airoh offroad helmet. But there are no dealers in the US. CHROMEBURNER was recommended by some members at KTMTALK. I emailed them with a few questions and they were very responsive and informative. Decided to go ahead and order the helmet. Shipping was fast, even from the Netherlands. And free. The sizing advice I got from customer service was spot on. Great experience with CHROMEBURNER and will order from them again!",US,4,2020-09-11T03:46:26Z,ChromeBurner Motorgear
"Bill, in Ottawa, Canada",1.0,"Product as advertised

Product as advertised, delivery long, but covid and an ocean must be considered.",CA,1,2020-09-10T21:42:44Z,ChromeBurner Motorgear
Karen B,1.0,"What an awesome experience

What an awesome experience! I ordered a new helmet and it arrived at my doorstep in less than a week from Europe, I'm in the US. The helmet is everything I was looking for and I saved a good deal of money over buying in the US. I'm super happy, and would not hesitate to do business with them again.",US,1,2020-09-10T21:12:13Z,ChromeBurner Motorgear
Customer,1.0,"High quality product, excellent price, fast international shipping.

After looking at on line reviews, PMJ seemed to have the best motorcycle jeans, and ChromeBurner had the best price for PMJ jeans, which don’t seem to be available from any vendor in the U.S. Their international shipping was also lowest cost, and very quick. I used the economy shipping, and received the jeans from the Netherlands to the U.S. east coast in three days. The jeans are well made, but very snug. I ordered 34/32, the same as all my other jeans, and wish I had gotten 36/32. Also, the jeans are definitely not “boot cut”. Wish they were. Very snug around the ankles.",US,3,2020-09-10T17:43:00Z,ChromeBurner Motorgear
Ingrid,1.0,"Very good seller

Very good seller, speed delivery, no return costs en quick refund.
This is the way it sould be.",NL,11,2020-09-10T13:40:07Z,ChromeBurner Motorgear
Prajyot Mayekar,1.0,"Received on time and without issues

Ordered the Schubert SC1 Standard from ChromeBurner and received it on time for next day delivery.",US,2,2020-09-10T13:38:28Z,ChromeBurner Motorgear
customer,1.0,Fantastic service thank you.,GB,1,2020-09-10T09:45:24Z,ChromeBurner Motorgear
customer,0.2,"Purchased a beautiful new helmet one…

Purchased a beautiful new helmet one size to small. Will cost me over $390 in shipping plus Restocking fee to return. My $500+ helmet now cost $1,000. Just want same helmet one size bigger.",US,1,2020-09-10T05:48:03Z,ChromeBurner Motorgear
D Ren,1.0,"Reasonable price

Reasonable price, fast delivery",AU,1,2020-09-10T04:25:21Z,ChromeBurner Motorgear
MotoJed,1.0,"Great service

As ordered and good shipping time considering considering the covid situation. Recommended.",AU,1,2020-09-10T02:20:27Z,ChromeBurner Motorgear
customer,1.0,"The Chromeburner team are fantastic in…

The Chromeburner team are fantastic in all areas of online purchasing. It's their high level and punctuality of and communication that I was super impressed with. Thank you Chromies.",AU,1,2020-09-10T01:53:38Z,ChromeBurner Motorgear
Charlie,1.0,"Products on this site are extremely…

Products on this site are extremely cheaper than in my own country and others I believe even with an international delivery fee. Good service, time and product received. Awesome will use again",AU,2,2020-09-09T23:45:54Z,ChromeBurner Motorgear
John D. Gardner,1.0,"World Class

World Class
1) Found what I needed (Held Titan RR gloves, black).
2) The price was fair.
3) The purchase online was executed perfectly.
4) The product arrived at my home ultra-fast (in Arizona, USA), and in perfect condition.
5) Many other high-quality products are available through the site.
6) Website queries are very helpful when looking and researching a product.",US,1,2020-09-09T23:42:04Z,ChromeBurner Motorgear
Peter,1.0,"Bought my Kreiga gear at a great price…

Bought my Kreiga gear at a great price with free delivery to Australia. Delivery time was fast.
Excellent service.",AU,2,2020-09-09T23:33:50Z,ChromeBurner Motorgear
Klant,1.0,Fast and Good!,NL,3,2020-09-09T08:33:22Z,ChromeBurner Motorgear
a slomo biker,1.0,"good shop

good shop, very quick delivery from abroad (Netherlands), excellent price for the item",DE,1,2020-09-09T07:13:01Z,ChromeBurner Motorgear
Phuong Huynh,1.0,Delivery was quick,US,2,2020-09-09T01:17:15Z,ChromeBurner Motorgear
Randy Richard,1.0,Excellent service and shipping.,US,2,2020-09-09T00:25:59Z,ChromeBurner Motorgear
Sc customer,1.0,"I got what I ordered with no flaws or…

I got what I ordered with no flaws or defects.",US,1,2020-09-09T00:03:32Z,ChromeBurner Motorgear
customer,1.0,"Excellent service

Excellent service; fast delivery; no surprise. This was my first purchase from ChromeBurner and there will be more!
I am very happy to have found your web store: the helmet was not available in Canada and stores here were not sure if they could get it. In less than one week, I got it from ChromeBurner exactly as I wanted.
Jean Marc Chouinard",CA,1,2020-09-08T23:25:55Z,ChromeBurner Motorgear
Erik B,1.0,"Great selection and fast shipping!

Great selection of whatever I want! Shipped to my house in the US super fast! I will definitely be ordering more from them.",US,2,2020-09-08T17:35:57Z,ChromeBurner Motorgear
Struan,1.0,"Very quick delivery at a competitive…

Very quick delivery at a competitive price, from Chromeburner. The AGV intercom works well and very happy with the overall service I received. Thanks!",GB,34,2020-09-07T22:30:49Z,ChromeBurner Motorgear
customer,0.8,"Good service.

Quick response to questions. Fast shipping. Received my helmet in good condition although FedEx took 15 days to deliver it. Was disappointed that helmet I initially wanted was permanently discontinued per my e mail with customer service as stock so ordered another yet 2 weeks later helmet I wanted was back as stock. Otherwise all was good.",CA,1,2020-09-07T17:51:22Z,ChromeBurner Motorgear
P Jones,1.0,Excellent service at a great price.,GB,6,2020-09-07T13:35:19Z,ChromeBurner Motorgear
CARL,0.8,"great helmut

great helmut, just smaller than expected, but overall love it the anti fog is amazing",AU,2,2020-09-07T09:05:16Z,ChromeBurner Motorgear
customer QLD AUS,1.0,"Great customer service!

Great customer service!
Fast transactions and delivery!
Great products!",AU,1,2020-09-07T02:46:40Z,ChromeBurner Motorgear
customer,1.0,Great price with fast delivery,US,1,2020-09-07T00:34:24Z,ChromeBurner Motorgear
Guest,1.0,"Excellent super fast delivery to the UK…

Excellent super fast delivery to the UK and a very good price too",GB,2,2020-09-06T20:57:22Z,ChromeBurner Motorgear
customer,1.0,"Unbelievably good

Unbelievably good, even during covid. Got my items in 3 weeks. I mean, all things considered I think that's bloody marvellous!",AU,1,2020-09-06T19:07:06Z,ChromeBurner Motorgear
Jack,1.0,"If it was any easier I'd have a…

If it was any easier I'd have a neurolink and just have to think about it",US,2,2020-09-06T18:19:33Z,ChromeBurner Motorgear
customer,1.0,"I was very surprised at the speed of…

I was very surprised at the speed of the shipping! It only took a few days from Europe to Reno, Nevada. Product quality is A+ as well.

Thank you!
Tom",US,1,2020-09-06T00:42:34Z,ChromeBurner Motorgear
RB,1.0,"Will continue to use

Will continue to use! Everything about it was good.",US,1,2020-09-05T23:13:49Z,ChromeBurner Motorgear
Skip Moto,1.0,"The guys and gals at chromeburner are…

The guys and gals at chromeburner are top notch. They bent over backwards for me to get this limited edition helmet. Can't thank them enough!
Shipping was 1 week to the states.
Heck, they even through in a couple little goods in the box.
Thanks Burners !!! Skip Moto",US,1,2020-09-05T03:38:10Z,ChromeBurner Motorgear
Mike S - New York,1.0,"Got a hard to find product at a great…

Got a hard to find product at a great price plus shipped fast. I rarely write reviews for products or companies but ChromeBurner is the real deal. Will definitely consider them again for gear.",US,1,2020-09-05T02:46:00Z,ChromeBurner Motorgear
customer,1.0,Great service with good price.,AU,2,2020-09-05T00:30:37Z,ChromeBurner Motorgear
customer,0.6,"Chromeburner very good, their shipper not so.

Delivery was prompt and product was as described. Unfortunately the package had been soaked in transit and the packages was badly damaged. Very luckily the product was ok, although a little damp but dried out. I would recommend some sort of polythene surround for the box if this becomes a regular issue.",AU,2,2020-09-04T23:02:28Z,ChromeBurner Motorgear
customer,1.0,"Product is perfect and arrived super…

Product is perfect and arrived super quick. Very impressed",AU,1,2020-09-04T03:03:25Z,ChromeBurner Motorgear
Nick Briggs,1.0,"Fantastic

Fantastic, sent to UK in timely fashion would use again",GB,2,2020-09-04T00:48:15Z,ChromeBurner Motorgear
Jason Raes,1.0,"Fast and secure delivery

Fast and secure delivery. Great amount of products.",BE,4,2020-09-03T22:33:37Z,ChromeBurner Motorgear
Dennis Murphy,1.0,"I don't know how the did it

I don't know how the did it , from their shop to me in Texas in 4 days !!!!!!!!!!!!
Thanks Dennis
The helmet is perfect , a Fabio",US,3,2020-09-03T19:14:05Z,ChromeBurner Motorgear
customer,1.0,"very good service i love very munch my…

very good service i love very munch my roof ro 200 carbon fiber helmet",CA,1,2020-09-03T00:43:09Z,ChromeBurner Motorgear
Jonathan Silver,1.0,"Excellence!

I ordered from the United States and was very pleased with the service. The price beat what I could get the Scorpion EXO 1400 Carbon Air for here. I was concerned the package and helmet might be damaged due to the delivery distance, but it arrived in fine shape! After my experience a fellow rider ordered a helmet from ChromeBurner as well and was just as pleased.",US,2,2020-09-02T03:32:24Z,ChromeBurner Motorgear
Ray Shaw,1.0,"A great first experience, 5 stars no question.

This is my first experience with ChromeBurner Motorgear. I am very impressed with the website and also the fast shipment. The Shoei visor arrived very quickly, well packaged and in perfect condition.
If I need an item not available in the country where I live, I will definitely check to see if ChromeBurner stocks it. 5 stars, no question! Highly recommended.",US,2,2020-09-01T23:12:42Z,ChromeBurner Motorgear
customer,0.4,"Would’ve liked to have been informed…

Would’ve liked to have been informed about taxes and duties. No transparency
Did not offer to match price after purchase - found the same helmet was on special a week after purchasing from here",CA,1,2020-09-01T23:04:23Z,ChromeBurner Motorgear
Nick Andrews,1.0,"Brilliant service

Brilliant service, ordered and received within a couple of days, from the Netherlands to the UK, even in the pandemic!!!",GB,5,2020-08-31T14:24:51Z,ChromeBurner Motorgear
Luca,1.0,"Best online motorcycles accessory shop!

Best online motorcycles accessory shop!
Unbeatable for prices and service.",IT,6,2020-08-31T14:03:41Z,ChromeBurner Motorgear
PG,1.0,"Fast delivery, good pricing

Fast delivery, good prices so nothing to complain. Keep up the good work!",NL,12,2020-08-31T12:13:13Z,ChromeBurner Motorgear
Christian - Australia ;),1.0,"Great service and delivery plenty of…

Great service and delivery plenty of options and superb pricing.
I will definitely buy again from this site.",AU,4,2020-08-31T05:00:06Z,ChromeBurner Motorgear
Canadian,1.0,"Very impressed

Very impressed. Quick shipping.",CA,2,2020-08-30T21:31:53Z,ChromeBurner Motorgear
customer,0.8,"Would be 5 stars in all aspects except…

Would be 5 stars in all aspects except my right side ear cover piece was missing from inside my brand new helmet (scorpion exo 1400 carbon)it is not a deal changer experience but i to should not happen.this means someone opened the box and removed the piece. If you see this is an open box just make sure everything is in the box.other than that i love the company and the whole buyers experience!!please pay attention to boxes that been open before shipping!!!! Sincerely A Farkas",US,1,2020-08-30T19:07:35Z,ChromeBurner Motorgear
Hinsch Mathias,1.0,"Comfortable purchase in the…

Comfortable purchase in the Online-Shop. The delivery startet good. 3 days. Not very long. We got the information by email. Then we got the confirmation of delivery, but nothing came and noone had handed it over to us. We contacted chromeburner and next day we found a package in front of our door. Chromeburner is very good. The helmet as described. They are helpful and friendly. Therefore the best recommandation. The UPS delivery service is worse.",DE,2,2020-08-30T18:15:52Z,ChromeBurner Motorgear
customer,1.0,"Scorpion Exotech Pulse

Purchased a Scorpion helmet. It was exactly as advertised. Great helmet and I’d highly recommend to others interested in the latest modular helmet technology. The company responded very quickly to some questions I had. I will buy again from these folks.",US,1,2020-08-30T17:14:18Z,ChromeBurner Motorgear
rodolfo camargo,1.0,"Amazing experience with the website and…

Amazing experience with the website and the product was fast delivery, thank you guys for everything",CA,1,2020-08-29T21:16:10Z,ChromeBurner Motorgear
Shaun vanBergen,1.0,"Love dealing with chromeburner a…

Love dealing with chromeburner a business that communicates is always welcome. However fedex as a shipper underperforms. My order has sat for 4 days at the charles degalle hub",US,1,2020-08-29T17:24:02Z,ChromeBurner Motorgear
Guy,1.0,"Great price and delivery time Australia

Great price and delivery time to Australia was amazing, very happy, thank you.",US,3,2020-08-29T15:12:26Z,ChromeBurner Motorgear
trumps up,1.0,great company to buy your parts from.,US,1,2020-08-29T03:43:46Z,ChromeBurner Motorgear
peter gallin,1.0,"Great seller

Great seller; awesome pricing, huge selection, free and fast shipping!",US,2,2020-08-28T20:27:10Z,ChromeBurner Motorgear
customer,1.0,"ive used chrome burner multiple times

ive used chrome burner multiple times. each time fast delivery to AU and item was as advertised.",AU,1,2020-08-28T15:43:43Z,ChromeBurner Motorgear
Jim,1.0,"Boots are great

Boots are great ! After breaking in of course like any good boot.",US,1,2020-08-28T06:48:36Z,ChromeBurner Motorgear
Cody Collins,1.0,"I bought the Forma Ice Pro Boots

I bought the Forma Ice Pro Boots. They are amazing after buying these I took them to the track & the air flow was amazing! Couldn’t recommend a better boot.",US,2,2020-08-28T00:04:55Z,ChromeBurner Motorgear
customer,1.0,"Product as advertised

Product as advertised, received the product quickly much faster than advertised. Use the Scorpion Carbon helmet everyday.",US,1,2020-08-27T23:44:37Z,ChromeBurner Motorgear
Ian Grant,1.0,"Excellent customer service

Ordered a pair of Cardo intercoms from Chromeburner as they had very competitive pricing on the model I wanted. Shipping was quick and the item was very well packaged.

Unfortunately, there was a fault with one of the parts. I emailed the customer service team on a Friday evening, not expecting to hear back until Monday, but they responded straight away. A new part was sourced from their supplier next business day, and forwarded to myself straight away, and I was kept informed of progress at each stage.

Good prices. Good shipping times. Excellent customer service.",GB,1,2020-08-27T19:00:47Z,ChromeBurner Motorgear
customer,1.0,"I had reservations about ordering…

I had reservations about ordering product from another country but the ChromeBurner representative i conversed with was very professional, helpful and honest. Also I got a fantastic deal on a great helmet.
Thank you!",US,1,2020-08-26T21:39:58Z,ChromeBurner Motorgear
NBN,1.0,Excellent experience,GH,1,2020-08-26T13:53:58Z,ChromeBurner Motorgear
Claes,1.0,"I bought a helmet at a very good price

I bought a helmet at a very good price. Delivery was very fast to me living in Sweden. What more can you ask for?",SE,5,2020-08-26T06:14:06Z,ChromeBurner Motorgear
Stephane Dufour,1.0,"Very good service and very fast…

Very good service and very fast shipping.

ChromeBruner is rock!",CA,3,2020-08-26T05:19:39Z,ChromeBurner Motorgear
Dan,1.0,"Exactly what I wanted

Exactly what I wanted. Super fast shipping! Got way faster than I expected!!",US,2,2020-08-26T02:12:16Z,ChromeBurner Motorgear
THOMAS,1.0,"Easy delivery and seamless process

Easy delivery and seamless process. Thank you Chromeburner",AU,2,2020-08-26T01:57:37Z,ChromeBurner Motorgear
eddie konold,1.0,"Very happy

Product was as advertised and processing and shipment were faster than expected. No drama, business with integrity.",US,2,2020-08-26T01:41:42Z,ChromeBurner Motorgear
Kim F,1.0,"Good prices

Good prices, quickly despatched, what more could you ask for ?",AU,4,2020-08-26T00:41:03Z,ChromeBurner Motorgear
Dennis,1.0,"Fast shipping and good service

Fast shipping and good service. Lot of items on stock for good prices.",NL,3,2020-08-25T09:53:38Z,ChromeBurner Motorgear
Patrick Behnke,1.0,"Great helmet and fast shipping

Great helmet and fast shipping. Couldn't be happier!",US,3,2020-08-25T03:51:26Z,ChromeBurner Motorgear
scott strand,1.0,"very fast delivery

Purchased Airoh aviator ace helmet from ChromeBurner. Excellent helmet!

Ordered on a monday morning to get same day ""free"" shipping. Received on wednesday afternoon. 2 days from Europe to washington state usa! Would not hesitate to use them again.",US,1,2020-08-25T01:16:15Z,ChromeBurner Motorgear
Scott,1.0,"ChromeBurner was awesome to deal with....

ChromeBurner was awesome to deal with,and I'd most certainly shop with them again. Very happy with the Sidi high end boots I bought. Would highly recommend them to anyone.",US,11,2020-08-24T23:33:47Z,ChromeBurner Motorgear
customer,1.0,"Great service

Great service. Prompt responses to questions; fast shipping. No complaints and easily one of the best vendors to deal with.",CA,1,2020-08-24T23:30:21Z,ChromeBurner Motorgear
customer,1.0,"Happy

Product arrived one day ahead of schedule price blew competitors out of the water was very happy and will be buying again from this company",AU,1,2020-08-24T22:42:44Z,ChromeBurner Motorgear
Milan Ljubinovic,1.0,"I am very happy with your customer…

I am very happy with your customer service, with your helmet and with the speed of shipping. Good on you and well done. Cheers",AU,1,2020-08-24T12:48:01Z,ChromeBurner Motorgear
customer from down under,1.0,"SIDI CROSSFIRES

i will be buying all my big expensive itemsnfrom chromeburner. 8 days delivery from Netherlands to Australia wow.
Saved me so much money purchasing them from chromeburner.
Boots are amazing",AU,2,2020-08-23T23:52:59Z,ChromeBurner Motorgear
Joe Garcia,1.0,"Replacement Shark Helmet

The Chromeburner price for the helmet I was after was much better than anywhere else I could find. The web site was simple to use and the helmet arrived when anticipated. All in all an excellent service.",GB,6,2020-08-23T21:25:23Z,ChromeBurner Motorgear
customer,1.0,"Schuberth Helmet.

Product delivered to New Zealand quicker than product ordered from the USA. Good accurate tracking data. Would use again.",NZ,1,2020-08-23T21:05:00Z,ChromeBurner Motorgear
customer,1.0,"I was apprehensive about ordering from…

I was apprehensive about ordering from a company outside the US but their pricing was incredible. And the item was delivered faster than some company's right here in the US. Great experience. will definitely be ordering from them again.",US,2,2020-08-23T18:30:46Z,ChromeBurner Motorgear
customer,1.0,"Received order in few days

Received order in few days, quite efficient especially compared to other platform not worth to mentioned.",CA,1,2020-08-23T17:12:46Z,ChromeBurner Motorgear
MrCods,1.0,"Worth it :)

Easy to order. Delivery to Australia was very fast however when it hit Australia it took longer than expected. Seems to happen with everything here.",AU,2,2020-08-23T01:47:57Z,ChromeBurner Motorgear
Vrodrich,1.0,"Chromeburner who?

Was looking for a new helmet online and Chromeburner popped up with a rarer color option at a low price. A bit skeptical as they are from outside the United States. Really couldn't pass it up and the discount was even greater than advertised. That offset the shipping costs and i came away with a fantastic deal. I would not hesitate to order from Chromeburner again. Highly recommended.",US,1,2020-08-22T18:22:20Z,ChromeBurner Motorgear
customer,0.2,"Customer Service at its worst

Customer Service at its worst. Returned a helmet to them. USPS shows delivery made in Netherlands on July 31, 2020. 22 days later and 2 emails, no credit has been issued and no response to the emails. If you are in the US buy from a US company.",US,2,2020-08-22T11:39:17Z,ChromeBurner Motorgear
Gerald,1.0,"Website was easy to use

Website was easy to use, product was in stock and delivered very quickly even with Covid issue's.",CA,1,2020-08-22T07:13:45Z,ChromeBurner Motorgear
customer,1.0,Great price and shipping was on point 👌,US,1,2020-08-22T03:34:18Z,ChromeBurner Motorgear
customer,1.0,"Amazing fast delivery

Amazing fast delivery, oredered the same day it got shipped. Thanks!!!",US,1,2020-08-22T00:25:03Z,ChromeBurner Motorgear
customer,0.6,"Note size chart

I purchased a pair of women’s motorcycle shoes by following the sizing guide on the website. Unfortunately, the size guide was for men’s shoes. I visited a shipping centre to return the shoes however, the cost to return ship was astronomical, more than the price of the shoes. Now I am stuck with a pair of shoes two sizes too big and having no luck selling them on my own. Lesson learned!",CA,1,2020-08-21T22:32:05Z,ChromeBurner Motorgear
Michael,1.0,"This is fantastic helmet

This is fantastic helmet. Love how it can be a 3/4 or full face. I was a little apprehensive about ordering and having it ship from overseas but it arrived quickly and I love it. Thank you so much.",US,2,2020-08-21T22:16:13Z,ChromeBurner Motorgear
customer,1.0,"Shoei Glamster

Shoei Glamster, love it light weight quiet and cool! Delivery fast!",US,1,2020-08-21T19:46:54Z,ChromeBurner Motorgear
Gravity zero,0.8,nice price and ship fast to france thx,FR,1,2020-08-21T16:44:04Z,ChromeBurner Motorgear
Alastair Adamson,1.0,"Really love this helmet and fast postage

Really love this helmet. Light, beautifully made with top quality carbon and soft, comfortable lining. Try one before you buy, as all helmets are different. I went for a snug fit, and over time it has moulded to my head perfectly. From a looks point of view, and it’s totally subjective, I think this is the best looking modular by far. The competition look compromised, whereas the Sports modular looks like any other AGV helmet. Good luck choosing a helmet, hopefully this review will put this on your list of helmets to try! Also amazingly fast postage from Holland to Australia- wow, 4 days to get here via FedEx. Highly recommend.",AU,4,2020-08-21T04:09:56Z,ChromeBurner Motorgear
Kevin,1.0,"Excellent retailer

Excellent product, price and Int. shipping!",US,3,2020-08-21T01:22:52Z,ChromeBurner Motorgear
Pascal,1.0,"The riding pants I bought were…

The riding pants I bought were fantastic! Warm and totally wind proof. Great features and great fit, exactly as described online. Delivery was prompt & communication was excellent.",AU,1,2020-08-21T00:58:52Z,ChromeBurner Motorgear
Steve,1.0,"Super impressed..

Super impressed... 5 days delivered to the other side of the planet in New Zealand !",NZ,1,2020-08-21T00:50:48Z,ChromeBurner Motorgear
