Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Christina,1.0,"Direct website and fast shipping.

Buying directly from the website was direct and easy. Shipping was extremely prompt. I like their online installation videos.
I was able to set up an online account for the car where I can put wish list items. Overall, a great experience. Will buy from them again soon.",GB,1,2017-02-10T18:39:24Z,procivic.com
Braeden Bowen,0.8,"Product is too sexy

Everything is great with the product and service sucks for my car though too much rust on my catilctic converter and exhaust pipe so I have to get a new header to use my exhaust",GB,2,2017-02-09T18:47:44Z,procivic.com
Anthony Giles,1.0,"Always helpful

Always helpful and knowlegeable, following up in all questions asked. Competitive pricing and honest.",GB,1,2017-02-09T00:34:55Z,procivic.com
Mario,1.0,"Best service ever!!!

Aleays on time, good comunication.",GB,1,2017-02-08T21:08:22Z,procivic.com
Zachary Hammond,1.0,"Love my coilovers!

I called because I was curious what my springs rates would be. They weren't listed but the gentleman I talked to got in touch with the company to provide me with the information. Great customer service!",GB,1,2017-02-08T00:03:43Z,procivic.com
Michael Carganilla,0.6,"Why there is additional fee upon delivery

Hi, I thought all fees were included in my invoice. Why does i have to pay additional $ 18.54 upon delivery of the goods?",GB,1,2017-02-06T21:14:44Z,procivic.com
VITTORIO MAURO,0.8,"Comfortable Customer Service.

Positive and respectful customer service. All inquiries were answered and dealt with thoroughly and efficiently.",GB,1,2017-02-03T18:30:18Z,procivic.com
Thomas Gill,1.0,"Fast shippings and great prices! Thanks!

Got the AEM cold air for my 16' Civic EXT. Installation was very easy and the sound and performance is very noticeable! Exactly what I was looking for. Thanks again and I know I will be back!",GB,1,2017-02-02T01:35:42Z,procivic.com
Shawn Brouse,1.0,"Fantastic service

Had a delay with one of my packages sent an email to costumer service and they fixed the situation quickly",GB,2,2017-02-01T20:37:47Z,procivic.com
Fabricio Aguiar,1.0,"Great inventory. Quality parts & accessories.

Great customer service.",GB,3,2017-02-01T14:02:53Z,procivic.com
paulo almeida,1.0,"great service

A+ product arrived earlier than expected.",GB,1,2017-01-31T20:53:26Z,procivic.com
William Schlemmer,1.0,"Speedy service

Got my window visors right away looking forward too future purchases",GB,1,2017-01-31T00:38:52Z,procivic.com
Nathan,1.0,"Shipping was next to instant

More than satisfied with the product!",GB,1,2017-01-30T15:07:18Z,procivic.com
Cindy Lam,1.0,"Fast Shipping

My items arrived faster than I expected. They arrived before I even got the tracking notification!",GB,1,2017-01-30T05:21:55Z,procivic.com
Levi Clark,1.0,"Excellent products

Pro Civic has great products for any generation civic. Shipping is fast, and the quality is great with low prices!",GB,2,2017-01-29T18:59:28Z,procivic.com
Bryson Sin,1.0,"Fast shipping and amazing product!

I ordered the SiriMoto Krispy Shift kit because of the price and wanted to try the SiriMoto brand that is exclusive to ProCivic. The kit is absolutely amazing and certainly sets the brand for great quality! I have a 2013 Civic Si sedan and absolutely love it even more!",GB,1,2017-01-28T15:04:11Z,procivic.com
Lon Willis,1.0,"Thank You

Really quick shipping!",GB,1,2017-01-27T23:37:38Z,procivic.com
Jarod,0.8,"Nothing wrong

I ordered a dual bend short throw shifter for my 91 civic. Due to weather I have not installed it. But I do not see any flaws in it. I will be ordering again.",GB,1,2017-01-25T07:48:35Z,procivic.com
Stored Energy Solutions,1.0,"Happy

Good web site. Got what I wanted for the price I expected, paid for expedited shipping and sure enough it showed up from west coast to east coast in 3 days. Genuine product.
Called customer service with a technical question and they found the answer and called me back within 5 min! What more can you ask for! I love it when a plan comes together.
From start to finish no problems.
Congratulations.",US,3,2017-01-24T19:09:54Z,procivic.com
Andre,1.0,"Awesome

Great service! I got my parts the next day",GB,1,2017-01-24T15:26:32Z,procivic.com
Chris Allocca,1.0,"Awesome service

My latest dealings with procivic, i ordered a set of rpf1s on a sunday night, and they were on my doorstep that tuesday of the same week. Awesome service!!",GB,1,2017-01-22T23:57:33Z,procivic.com
Eddie,1.0,"perfect

Fast , easy , and showed up at my door step the next day was very pleased and will buy from them again",GB,1,2017-01-22T13:33:37Z,procivic.com
Zach Strand,1.0,"Outstanding customer support & parts

Anytime I had any trouble what so ever weather it be billing, out of stock parts or tracking packages. They called me to make sure everything was taken care of. Everyone I have spoken with has been very polite and professional. The parts I ordered were of tremendous quality and packaged very well. The parts came in exactly when they were supposed to. I would recommend using this company to anyone looking to work on there civic.",GB,1,2017-01-22T00:09:17Z,procivic.com
Adam Santella,1.0,"Don't shop anywhere else

You don't need to check their prices, they are the lowest for EVERYTHING you could want for your car. Their customer service is responsive, effective, polite, and allow you to cancel or return orders if there is ever an issue. The best online vendor I have yet to find for car parts. Can't say enough about them, I am very happy with every purchase I've made and will continue to use them first and foremost over anyone else.",GB,1,2017-01-20T14:11:37Z,procivic.com
Marcus Thompson,1.0,"Amazing customer service!

Luke was my customer service rep and from begining to end he was taking care of me. Best experience ever and will be getting all my Honda upgrades from procivic",GB,1,2017-01-20T06:17:02Z,procivic.com
Joshua Rainboth,1.0,"Great website, fast and easy, provided me with all my cars needs.

Always found exactly what I needed and the explanations helped me find things that I didn't know I needed as I was new to cars.",GB,1,2017-01-19T17:24:19Z,procivic.com
Will Redd,1.0,"Fast Not Furious!!!!!!

Pro Civic.com is wonderful! I LOVE the site. It is very helpful. If I had any suggestions I would like it to be dumbed down just a little more. We have done several modifications based on your site, but sometimes it hard to see exactly what your doing, and when we go to put things back it's harder than you make it out to be. We put a front strut bar on and putting the cowl back on almost killed us. It was so easy to take off but putting it back on and getting everything back in place was hard. I really do love your site!!!!!!",GB,1,2017-01-19T00:00:40Z,procivic.com
"John,LaCrosse,WI",1.0,"Awesome exhaust !!

Shipping was quick! I made a mistake when ordering online, they called me before shipping the wrong one, saving time and asked a few questions.. very simple process. The exhaust sounds awesome with a rich baritone sound, with a quick push of the gas, sounds awesome with the silencer taken off. Put the civic on the lift and took just 30 mins to install. Love it, great price, 5 stars!!

Thanks guys!!",GB,1,2017-01-18T01:36:00Z,procivic.com
Efrain Talamantes,1.0,"ProCivic - An excellent place to shop!

I've purchased several products from Procivic.com and products have arrived on time. Customer service is top notch as well and can answer most questions regarding their products.",GB,1,2017-01-17T23:46:40Z,procivic.com
steve kirby,1.0,"Car parts

Very helpful on my question and I will be doing more business with them",GB,1,2017-01-17T02:07:28Z,procivic.com
RUBEN ZAMORA,1.0,"Great prices!

Great products at a great price. No doubts about it. Don't go searching on other sites and do price comparisons. This is the spot.",GB,1,2017-01-17T01:58:33Z,procivic.com
morgan haney,1.0,"Excellent

Great service and quick turn around on orders. Thank you highly recommended",GB,1,2017-01-16T18:54:26Z,procivic.com
Ramiro Cazares Jr,1.0,"Great Information, Great Service

These guys helped me find the right parts for my car. Now i have asked if the cold air intake will pass smog and they said yes but I will have to wait and see to make sure that it will. Besides that rough little patch great site. Recommend for any Civic owners and would like fast service.",GB,1,2017-01-16T17:10:44Z,procivic.com
ant,1.0,"very satisfied

better deals and fast shipping. i plan to make future buys. recommend this site.",GB,1,2017-01-16T02:28:55Z,procivic.com
Delbert Amack,1.0,"Simply the best

Love the products.customer and sales department has been great. 👍",GB,1,2017-01-16T02:02:58Z,procivic.com
Orlando Rincon,0.4,"Shipping

Honestly, never had a bad experience with pro civic, however their choices in shipping products through ontrac should be reviewed. The 100% satisfaction and top service guarantee, seemed otherwise after this last order I made. I'm thankful for finally receiving my order , but feel the delivery could have gone smoother.",GB,1,2017-01-14T00:26:48Z,procivic.com
Michael Brown,1.0,"AMAZING

Great product and great condition !",GB,1,2017-01-14T00:01:51Z,procivic.com
Nate Gregory,1.0,"Amazing

Great service and will for sure be placing another order soon.",GB,1,2017-01-13T04:53:37Z,procivic.com
Hugo Sanchez,1.0,"Great people, great customer service!

Great customer service, I had a couple questions, they had the answers, this is the place to go, got a good deal on my supercharger, can't wait to get it!",GB,1,2017-01-12T21:11:55Z,procivic.com
Josh Wells,1.0,"Amazing

Would shop here over and over.",GB,1,2017-01-09T21:20:36Z,procivic.com
Garrett Beach,0.6,"Shipping dates.

Says all week that it will be here on Saturday. Look at the shipment Saturday morning then it changes to Tuesday:(.",GB,1,2017-01-07T15:12:53Z,procivic.com
Andrew Vo,1.0,"Great site for Civics

Easy to navigate site with a filter to match products with your car, fast shipping, and good selection.",GB,1,2017-01-06T05:00:33Z,procivic.com
Evan Harden,1.0,"Awesome

Customer service was awesome",GB,1,2017-01-04T21:34:30Z,procivic.com
Christian Ceniceros,1.0,"Great experience!

Shopping with procivic was great, the parts I ordered came within 2 days of ordering and I was able to install them with ease. They have great customer service and I look forward to ordering more parts from them for my Ep3 autoX build.",GB,1,2017-01-04T19:19:31Z,procivic.com
Gino,1.0,"Pro Civic has never disappointed me …

Pro Civic has never disappointed me. They have some of the best pricing around and always delivers within a reasonable time frame.

The only suggestion I would have of Pro Civic is to offer more selection for performance mods and not just the hot name brands. Besides that, great company!",GB,1,2017-01-02T04:04:06Z,procivic.com
Daniel Clark,1.0,"The intake that I order was very we …

The intake that I order was very well packaged and was delivered quicker than expected. Would give this company 10 stars if I could.",GB,1,2016-12-30T18:00:05Z,procivic.com
Tyler S.,1.0,"From my experience, its the most re …

From my experience, its the most reliable honda parts website. Quick and painless. You just pay a few extra dollars. Not much, but its there.",US,2,2016-12-30T04:10:51Z,procivic.com
Gage Langhus,1.0,"Fantastic!

Great response and amazing products, every product I have purchased so far has worked amazing on my 2007 Civic EX coupe. Definitely going to stick with this company and their great prices. Thank you ProCivic",GB,2,2016-12-29T21:34:17Z,procivic.com
Erik Saldivar,1.0,"Good quality product

Nice Product",GB,2,2016-12-25T06:17:12Z,procivic.com
Tanner Whitmire,1.0,"everything you need!

Honestly heard a lot about procivic so I finally went ahead bought some parts, everything was fast shipping and products are fantastic! Will definitely be buying more soon!",GB,1,2016-12-24T18:33:01Z,procivic.com
Albert,1.0,"Superb Customer Service

I'm new to the car scene and my experience with ProCivic surpassed my expectations. They welcome all my questions/concerns and was answered promptly. Great knowledgeable staff that are easy to get a hold of weather email or by phone. They truly care about you and give you the best information you need. Shipping is very FAST as well. I would totally recommend ProCivic to my friends.",GB,1,2016-12-22T08:27:47Z,procivic.com
Alex Hernandez,0.6,"One visor part was broke

I love it but one of the part was broke and I got some pictures of it. Respond back please",GB,1,2016-12-20T21:46:17Z,procivic.com
Danni G.,1.0,"Parts

I like how my parts cane in less than a week and it was hassle free. They all came in great condition. Only wish they would've sent me a tracking label to see where my parts were at but other than that, I wouldn't buy anything else for cosmetic parts for my car",GB,1,2016-12-19T06:44:09Z,procivic.com
Erik Jaimes,1.0,"Perfect

Good customer service, great quality parts and good prices.",GB,1,2016-12-18T08:45:18Z,procivic.com
Acmoc,1.0,"GOOd

Unsure at first if website was legitimate, but found user reviews on a civic forum and that they were a site sponsor of another.
Really appreciate that they knew the particular gasket I ordered does indeed fit a d16a6. Many other sites did not(I knew it did).
The point being it inspires confidence to order from them.
They also had the best price and fast shipping. I will order again. Thank you.",US,2,2016-12-17T18:33:19Z,procivic.com
HUY HUYNH,1.0,"Great customer service and products!

Very helpful with the shipping and handling, answered all my needed questions. They even give you confirmation calls when you order their products to make sure everything is correct and ready to be shipped out to your house. Package came on time when scheduled. Awesome team at ProCivic and would definitely shop here again!",GB,1,2016-12-13T16:55:40Z,procivic.com
Shole F,1.0,"Awesome service

Even called me to make sure i had ordered the right part, awesome awesome awesome",GB,1,2016-12-13T04:36:21Z,procivic.com
Christopher D,1.0,"Very good customer service, friendly

I ordered buddy club muffler and it only take 3 days to come in . Very fast and good quality, and good deals to. I really recommend procivic",GB,1,2016-12-13T02:56:25Z,procivic.com
Melvin Calp,1.0,"Excellent Service!!!

Parts arrived in 2 days...that's some Amazon type of service right there!",GB,3,2016-12-13T02:27:10Z,procivic.com
Jose Escalante,1.0,"The best customer service!!!

I order the side window visors for civic 1992-1995 sedan and after I made my order they informed me that the item was not in Stock and that it would take few more days to arrived and they ask me if I wanted to proceed with the order or I could cancel it at anytime and I decided to continue with the order but the order arrived sooner than what I expected it only took exactly 7 days even though it was not is stock... very fast shipping!!! I highly recommend procivic.com to everyone best choice I ever made!!! 🚘🚘🚘🚔",GB,1,2016-12-11T00:56:02Z,procivic.com
Tom C,1.0,"Good Experience

Easy transaction, good service, good price, good product. Fast shipping. Will use them again.",GB,1,2016-12-10T03:07:40Z,procivic.com
Alexander Orozco,0.4,"My catalytic came with a broken gasket

Came with broken gasket....",GB,1,2016-12-08T18:46:10Z,procivic.com
Luis quiroz,1.0,"Nice company where I came find the best parts for my 9th generation Si coupe

Don't have much of experience but this company has what I need to make my car look better .",US,1,2016-12-07T23:56:15Z,procivic.com
Amanda Kramer,1.0,"Great

I recommended this company to a few of my friends already & plan to buy more from pro civic.",GB,1,2016-12-07T11:44:55Z,procivic.com
anthony boyd,1.0,"Civic specialist

Customer service was awesome and was willing to answer all my questions. And I had a lot of questions......",GB,1,2016-12-05T21:25:14Z,procivic.com
Keanan,1.0,"Great buyer experience

I'm very happy with my experience with Procivic. Their customer service reps reached out to me immediately after purchase to resolve a small issue.

They have by far the most competitive pricing, and shipping is NOT overpriced to make up profit from a sale, like other places I've purchased from. (PasswordJDM, you know your name)

I've also been told that Procivic will advocate for me, should there be any issues with the products I purchased. Top notch!",GB,1,2016-12-05T19:04:09Z,procivic.com
George Carter,1.0,"Employees are very professional and have awesome service and quality parts!

Buy from these guys and you won't have any headaches!!",GB,1,2016-12-04T02:41:16Z,procivic.com
Greg Echevarria,1.0,"Best products, best staff, best civics. Bottom line.

Ive only ever trusted procivic to sell me parts for my car. This Si i have is my first car ever, and is actually what started me on my journey with auto customization. I never even had an interest in cars before i bought my civic. So when i came across their website, i could tell right off the bat that they were who I needed parts from. Proffesionally laid out website, and the install videos on youtube are a huge bonus. Procivic/proimporttuners are the people to talk to when you upgrade any vehicle.",GB,1,2016-12-02T22:30:45Z,procivic.com
Henry Lopez,1.0,"Great !

I will be ordering more items, THANKS !",GB,1,2016-12-01T20:48:16Z,procivic.com
Louis Dunko,1.0,"In general

Great company to talk to and make buisness with.",GB,1,2016-11-30T13:34:14Z,procivic.com
TDEMY,1.0,"Excellent!!

Always on time and good prices. Also a plus to see the DIY videos on the YouTube channel. Thank you pro civic.",GB,1,2016-11-28T20:21:33Z,procivic.com
Robert Cu****,1.0,"Kicka**

Seriously the product i ordered was out of stock all bad right...not really i was contacted within 24hrs and my money was refunded. I always worry with online purchases if il be ripped off. They handled this quickly. I love it. i wouldn't hesitate to give them future buisness.ever.",GB,1,2016-11-26T00:53:39Z,procivic.com
Tyler,1.0,"Invidia N1 70mm 2007 8th Gen Civic Si

Pro Civic,

I've had my Civic Si for about a year and decided to enter the world of car mods. I had looked over the ProCivic website many times while dreaming about parts. The website navigates easily and is very user friendly. I went with the Invidia cat-back and procivic called me with a follow up before the part shipped. It arrived a day earlier than the shipping estimate.

Thank you guys the exhaust sounds great!",GB,1,2016-11-25T21:52:09Z,procivic.com
jorge aguilar,1.0,"Excellent Customer Service!

Great service and great deals with this company! I had some questions I wasn’t sure about and they answered me quick and helped me a lot. I will definitely be buying from them again and keep upgrading my civic with good quality parts!!",GB,1,2016-11-23T09:25:47Z,procivic.com
Tommy b,0.8,"Good place to buy from

Wish there was more of a selection custom to my vehichal but they have a variety for every vehichal wich makes the difference.",GB,1,2016-11-21T18:45:06Z,procivic.com
Kathy,1.0,"Fog lights

Fog lights and wiring harness are first rate. The packaging was well done. Everything arrived in perfect condition.",US,2,2016-11-19T12:11:37Z,procivic.com
Edward Tam,1.0,"Highly recommend them

They are always helpful, honest and they have earned a loyal customer.",GB,1,2016-11-17T23:23:09Z,procivic.com
Jerome Marion,1.0,"Pro civic

Great company. Never had any issues!",GB,1,2016-11-09T01:15:16Z,procivic.com
Logan Beasley,1.0,"Great service

Love using procivic to make sure I get fast shipping and the right fit for my car on any product I order maybe I could work out a sponsorship with them on my car in the future my instagram is 9gesosietyvirginia",GB,1,2016-11-08T03:52:49Z,procivic.com
William Welborn,1.0,"Simple, Easy, Timely and Accurate

Simple inquiry, simple questions answered simply and specifically, easy order, timely delivery, accurate fit and finish.

Owning several motorcycles of various lineages, I order much from primarily internet companies / sources, PROcivic ranks among the best.

Not necessarily easy to please this 61+ year old either, so.......well done!",GB,1,2016-11-06T02:53:21Z,procivic.com
CJ Wilson,1.0,"99 EM1

Great experience doing business. Parts came in a timely manner and communication was great on my back ordered part.",GB,1,2016-11-04T01:31:22Z,procivic.com
Maku,1.0,"Awesomeness

Very fast shipping and exactly how i wanted. Easy to install as well and in very good condition. Will definitely order again.",GB,1,2016-11-03T18:47:39Z,procivic.com
Joffrey Dejoya,1.0,"Good...

Very professional.n knwledge of the civic brand...",GB,1,2016-11-01T23:41:52Z,procivic.com
daniel knowlton,1.0,"Great service and quality products

a very easy to navigate website. the only minor thing I would like to see is better pictures for the items being sold. i.e. different colored wheels when selected. aside from that tiny thing service is great and products arrive earlier than expected.",GB,1,2016-10-31T22:44:45Z,procivic.com
Brian Nieze,1.0,"AWESOME!

They carried the part I needed to fix my problem.",GB,1,2016-10-29T18:17:43Z,procivic.com
Victor Sese,1.0,"Good stuff

Wide selection of stuff that I could find easily because they filter stuff for my specific model. Found a lot of aftermarket parts I wouldn't have known without this website. They also have great support.",GB,1,2016-10-28T06:43:41Z,procivic.com
Alex Ragains,1.0,"Awesome website.

First time I've used this site but the prices are really reasonable, I got exactly what I ordered and quality was perfect, site's easy and quick, and shipping was good and fast. I'll definitely come here for my Civic parts for now on.",GB,1,2016-10-28T02:12:44Z,procivic.com
Robert from Nova Scotia,1.0,"PRO CIVIC EXCELLENT !!!!

Very well mannered knowledgeable staff great service..I was very pleased and happy with the product that I have purchased from PRO CIVIC THANK YOU GUYS",GB,1,2016-10-27T16:47:56Z,procivic.com
J.L.,1.0,"Awesome

I had a lot of questions on a supercharger kit that I wanted to get so I've been e-mailing the team quite a bit. Oscar has been quick to replying to my e-mails in a courteous and professional manner. At the time that I placed my order, Oscar called me and told me about the length of the process and when I should be expecting to receive my supercharger. Great customer service!",GB,1,2016-10-25T16:25:45Z,procivic.com
Andre Bricemo,1.0,"Good stuff

Good service",GB,1,2016-10-25T14:11:57Z,procivic.com
Nick Mendoza,1.0,"Cheah 👌🏽

Emailed them to price match they sent me a discount code to beat the price, definitely order from them again",GB,1,2016-10-24T21:58:05Z,procivic.com
Joshua Logan,0.6,"shipping

Good products but was a little disappointed after spending an extra $40 for expedited shipping and it still took a week to be delievered",GB,1,2016-10-24T02:01:08Z,procivic.com
Benny Medina,1.0,"OUTSTANDING.

OUTSTANDING CUSTOMER SERVICE. VERY happy buyer and will continue to do business with ProCivic! Items always arrive on time or even before. The site is very easy to navigate and excellent for comparing different products with eachoter. LOVE how they constantly send me discount codes and new items for my vehicle specifically. Love you guys!",GB,1,2016-10-20T01:52:05Z,procivic.com
brian ricasata,1.0,"Great company

I came across pro civic on YouTube. The pricing on their products are good. And it was very helpful to have install videos and product reviews on YouTube.",GB,1,2016-10-15T12:06:01Z,procivic.com
Yosmani Quesada,1.0,"Thank u pro civic

Excelent costumer service for real the best, thank u guy's for the great service, i got my skunk2 spring's and im very happy the delivery was on time and everyting is good whit it I have nothing more to say but a great costumer service and fast and secure delivery, have a good nigth 👍🏼",GB,1,2016-10-15T05:28:54Z,procivic.com
Juan Miranda,1.0,"Awesome

Great customer service and great prices",GB,1,2016-10-12T16:23:32Z,procivic.com
FG2 Jo,1.0,"Very reliable

I bought a pair of fog lights and I will be installing them this weekend. The point is that Procivic is realiable and honest, everything comes in the package as what the site's description tells you. It's worth the money and I'll recommend anyone to this company",GB,1,2016-10-12T06:47:46Z,procivic.com
Ian Yavorski,1.0,"Professional

Professional and helpful staff. I have been using Pro Civic for my aftermarket parts sense I got my FG2 SI, never had a bad experience. Crazy fast shipping, and a great selection. Only criticism i have is I would love to see more Spoon Sports or Mugen parts on here, I know they are a bit rare and expensive, but they are some extremely high quality parts for the Civic chassis.",GB,1,2016-10-11T06:52:01Z,procivic.com
Michael Richard,1.0,"Great customer service.

Quick response to my questions.",GB,1,2016-10-10T03:58:31Z,procivic.com
Steven Kepes,1.0,"Hondata

Ordered online, delivery was quick, product worked.",GB,1,2016-10-10T03:25:02Z,procivic.com
Pro Civic,0.2,"WRONG PART!!!!!!!

Sent me the wrong part when I order the correct part for my car . I give pro civic a negative five stars for not catching that on their end starting from their warehouse.",GB,1,2016-10-09T07:41:21Z,procivic.com
Dillon McKelvey,1.0,"Pro civic

Bought my first interior mod which was the skink 2 shift knob and I will continue to shape here.",GB,1,2016-10-08T01:18:28Z,procivic.com
Obed Aviles,1.0,"A++ service

Fast shipping great service. Love it A++",GB,1,2016-10-06T18:10:00Z,procivic.com
Yuichi Taya,1.0,"Easy install

A lot of people seemed to be a little troubled by the instruction provided. With enough experience to be able to change oil, tires, spark plugs etc, I thought it was easy enough to understand and be able to do everything.",GB,1,2016-10-05T02:12:57Z,procivic.com
Ronald Legge,1.0,"High Quality, Perfect Fit

I just installed ProCivic Vent Shades onto my 2014 Civic LX and had a easy smooth experience, it took about 20 minutes total. The vent shades are well designed, much more stylish than AVS, and fit perfectly. See the video on YouTube for the best install tips - search ProCivic Vent Shades.
If they had included a couple of alcohol pads it would have been the perfect package.",GB,1,2016-10-04T00:14:52Z,procivic.com
Jared Rainey,0.8,"Color not accurate

Bought some ""red"" lug nuts for $120 only to find out they are more of a burgundy and don't match the car at all so I'm stuck with useless lug nuts",GB,1,2016-10-03T20:53:55Z,procivic.com
Andres,1.0,"Good

Good service",US,2,2016-10-01T05:58:30Z,procivic.com
Osvaldo Perez,1.0,"It was greeat!

The Lug nuts i ordered were great. They look awesome. The paint is not that good so when installing i had to be really carefully. Other than that the customer service and everything was great.",GB,1,2016-09-30T18:27:56Z,procivic.com
Raymond Marshall,0.8,"Great site

Parts fit, get shipped and delivered in good time. Love this site to do my major parts shopping.",GB,1,2016-09-29T16:38:28Z,procivic.com
WEBCLIENT,1.0,"Great service, Easy Delivery ...

Wow. First time order, and everything got delivered as ordered and on time too. Installed that night and working perfect!! ....",US,2,2016-09-29T00:42:26Z,procivic.com
Luis Carbajal,1.0,"Shipped on time with no damage

Good quality built to last",GB,1,2016-09-28T03:19:14Z,procivic.com
Blaine Drummond,1.0,"Shipped fast, as advertised.

Needed a new intake on short notice. Ordered intake in black, got a call almost immediately asking if another finish was acceptable (black was out of stock). Got another instead and it arrived even faster than I had hoped it would.",GB,1,2016-09-27T17:28:05Z,procivic.com
Diep Tran,1.0,"Procivic support

Wonderful customer service and shipping is fast. All the parts are great haven't gotten a complaint on anything.",GB,1,2016-09-26T04:38:50Z,procivic.com
Zach Buran,1.0,"Great customer service, great products, speedy shipment

This is the second time that I've ordered from PRO Civic, and both times were a very simple and speedy process. I had a few questions about the correct part to order, so I emailed PRO Civic. They responded within a day, and they gave me all the advice that I needed to pick the perfect parts (and more)!
I received my upgrades in the mail a day before I was supposed to receive them, and I could not be more satisfied with my experience with PRO Civic.",GB,1,2016-09-26T02:52:19Z,procivic.com
Hugo Rodriguez,1.0,"Great service

Fast shipping, no problems at all.",GB,1,2016-09-24T02:30:58Z,procivic.com
Patryk,1.0,"Injen Short Ram Intake for 2016 Civic

Ordered the Injen Short Ram Intake for my 2016 Civic EX-T. Product arrived very quickly and in great condition. Spoke with customer support in regards to shipping since free ship only applies to shipping within the US. They were great and easy to talk to, got everything set up and the intake arrived in no time. I would definitely order from procivic.com again.",GB,1,2016-09-24T01:12:07Z,procivic.com
Stpetepedro,1.0,"Amazing customer service

Best place to shop for civic parts online period!!",GB,1,2016-09-23T03:08:36Z,procivic.com
Brandon Brown,1.0,"Unbelievably fast

For many years I have used pro civic to daydream of parts I would like to have for my vehicles. Well the day finally came where i was able to purchase a much needed part for my 2012 Honda Civic. I was amazed at how quickly the equipment arrived after ordering. And I was pleased to find that they called me (the cardholder) to verify that I was the one who had ordered or authorized the order of the parts before continuing. One of the main reasons I have chose this company for the part that was needed was the fact they are an authorized dealer for the equipment which is very important to me to ensure a quality part with a reliable warranty. Thank you for your excellent speed of service pro civic",GB,1,2016-09-21T20:15:40Z,procivic.com
Jack Sowder,0.8,"Service was 5, product was 3

Pro civic was a great service overall I got it next day
The magnaflow exhaust is really quiet though",GB,1,2016-09-19T23:40:38Z,procivic.com
Matt,1.0,"Civic

I've purchased multiple items never any problems. Fast and reliable",GB,1,2016-09-19T10:27:16Z,procivic.com
Jay Vega,0.8,"Great service...

very informative about the products they sell..n if they r out of stock they inform u with a phone call u n let u know whens their next shipment of the product they ran out of...",GB,1,2016-09-19T01:12:37Z,procivic.com
Carlos Dominguez,1.0,"Procivic.com

Grate customer service, I got my Invidia N1 on time and in good condition. Procivic also made sure I got the right exhaust for my civic and I really appreciate that. The exhaust is really great and it sounds perfect. Thank you for everything!!!!",GB,1,2016-09-17T20:42:24Z,procivic.com
SANDRA SCANLON,1.0,"customer service

I am very pleased with the service.",GB,1,2016-09-16T22:18:20Z,procivic.com
Sean F.,1.0,"Very professional.

I am a Canadian customer and was quoted 0$ shipping at the time of placing my order online. I was pretty sure this was a mistake, and as it turned out it was. Customer service contacted me promptly with a very reasonable shipping quote and got me my order before I had expected it. Arrived in two days, exactly what I ordered in perfect condition. Overall extremely impressed with the friendliness and professionalism of the customer service. If I had one suggestion it would be to get the glitch about Canadian shipping rates online figured out.

Edit: I totally missed the blurb about Canadian shipping rates, that one is on me!",GB,1,2016-09-16T22:17:38Z,procivic.com
Greg Suydam,1.0,"Great Experience

Shipping was fast and the product I ordered was perfect!",GB,4,2016-09-15T15:38:07Z,procivic.com
Robert Wildzunas,1.0,"Excellent products, great customer service, lightning fast standard shipping.

Buy with confidence. 5 star all the way.",GB,1,2016-09-14T00:56:34Z,procivic.com
Michael Coleman,1.0,Great service,GB,1,2016-09-13T23:07:48Z,procivic.com
Kevin Rodriguez,1.0,"Great customer service and super fast shipping.

The company holds no stops when it comes to customer service and will help you in selecting the rights parts and accessories the first time. I'm a veteran and the even something special for me and I couldn't be happier with my purchase and decision to use ProCivc.",GB,1,2016-09-13T12:08:32Z,procivic.com
Justin Ross,1.0,"Outstanding

Quick delivery of both parts and customer service replies. And very kinda and respectable company. When more parts drop for the 10th gem civic I will be back. I would love to see some camber plates/arms along with some end links. But it is a new car so with some time I'm sure they well have it all.",GB,1,2016-09-11T03:22:24Z,procivic.com
Alex,1.0,"Torque Solutions Exhaust Bushings

As an end product, these are amazing. You basically go from an inch of play at the tail pipe to maybe a millimeter or so. They include bushings from the cat itself, all the way to the tail pipe. Now installing these can be a pain, I'd recommend lubing all bushings and hangers before attempting to install. But once it's done, you'll be satisfied.",US,1,2016-09-10T23:06:20Z,procivic.com
Kevin Salgado,1.0,"Shipping was actualy fast

Rear visor and weighted shift were both soild items didnt feel cheap at all",GB,1,2016-09-10T01:56:02Z,procivic.com
Hauner Rivas,1.0,"Great product

I got the magna flow catalytic converter for my 2004 honda civic love it.",GB,1,2016-09-08T15:22:36Z,procivic.com
Michael Licis,1.0,"Good experience.

Order came as expected and on time. Appreciated that 02-05 civic si was differentiated from 01-05 civic base models in the order menu. Some companies seem to not know that there is a difference. Look forward to purchasing from pro civic in the future.",GB,1,2016-09-07T01:18:15Z,procivic.com
Andrea Davila,1.0,"Great!

The product was great",GB,1,2016-09-06T23:56:46Z,procivic.com
Richard Bailey,0.8,"Great Product Fast Shipping

Alright so my honest oppinion shipping was excellent came faster then expected! Was not happy that the box was damaged but the product inside was fine but wish the springs were packaged more securely
Other then that I will definitely shop here again and hope the next package I receive will be better",GB,1,2016-09-06T17:16:57Z,procivic.com
Kyle,0.6,"Decent Service but is taking forever to ship

Like i said. The product was good, I had ordered a tow hook but the shipping just took too long, like I haven't even received it yet after a week when it was originally supposed to only be 3 days. Kinda disappointed with that but...",GB,1,2016-09-06T01:52:51Z,procivic.com
Michael,1.0,"Good service.

No problems whatsoever. Nice and easy.",GB,1,2016-09-06T00:07:25Z,procivic.com
