Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Ruben Oliveras,1.0,Excellent seller and good communication.,PR,1,2021-01-05T18:29:23Z,Michigan Truck Spring
Bill,1.0,Great service!,US,1,2021-01-05T13:32:53Z,Michigan Truck Spring
jim carney,1.0,"Super to deal with…

install is straight forward Do need some 5/6"" C clamps. One man job. Product is excellent. Appearance Excellent. Customer service Excellent. Tech support excellent. Follow up is excellent (they even called me back to make sure everything went smooth)
To cut it short - THE WHOLE OPERATION - EXCELLENT",US,1,2021-01-04T23:00:23Z,Michigan Truck Spring
chris nelson,0.6,"not bad

they fit but snug, its a bit of a pain to get them in because you cant lift the truck up very far and your working around the sway bar, but they should work well",US,1,2021-01-06T15:28:40Z,Michigan Truck Spring
Chris Mueller,1.0,"Great service

Great service. The part was not in stock (covid delays) and they did not know when it would be. They asked if I wanted to cancel. Since I was not in a hurry, I said I'd wait. They didn't forget about me and let me know when the part came in a couple of months later. Great communication, product as promised.",US,1,2021-01-04T15:46:54Z,Michigan Truck Spring
Ian Giles,1.0,"Great service

Great service, very helpful initially in making sure I was ordering the right items and help with information regarding shipping to the UK",GB,6,2021-01-04T14:53:26Z,Michigan Truck Spring
Dan Ang,1.0,"32 ft motorhome needs better sway!

I just bought a used 32 ft. motorhome, and it just didn't feel right. I searched out Michigan truck and Spring and spoke with Ryan Symons. He was very helpful, better than most (and I have dealt with some bad one on the telephone/email). He was informative and attentive with a quick, precise response. He provided me quick links to items I was searching for; even gave me an upgrade. I will put my ""BIG"" order in for four Bilstein shocks, and both front /rear Hellwig heavy duty sway bars in 2021. Need to feel safe and in control on the road.

Have a Safe Happy New year 2021",US,1,2021-01-01T05:01:37Z,Michigan Truck Spring
Rich,1.0,"Order was shipped and received in a…

Order was shipped and received in a timely manner and resolved the issue with my truck.",US,1,2020-12-31T22:41:30Z,Michigan Truck Spring
carlos costa,1.0,"Fair price fast shipping

Fair price, fast shipping",US,1,2020-12-31T19:49:58Z,Michigan Truck Spring
ojandbob,1.0,"Helwig sway bars

I had excellent service and the product was shipped on time. The staff was knowledgeable and directed me to the correct model. Very happy with the product",US,1,2020-12-31T02:41:28Z,Michigan Truck Spring
Matt Kubicek,1.0,"The parts guy was excellent and very…

The parts guy was excellent and very knowledgeable as well as very polite. Your prices are great too. Thanks for the outstanding service.",CA,1,2020-12-31T00:52:53Z,Michigan Truck Spring
Ron Heimel II,1.0,"Great parts

Great parts. Fast shipping. Ordered first thing Monday morning, was here a few days later. Great job guys!",US,2,2020-12-31T00:05:34Z,Michigan Truck Spring
Mark,1.0,"They really do us a good job

They really do us a good job, right part and fast shipping.",US,6,2020-12-30T22:16:56Z,Michigan Truck Spring
Attn: Tony,1.0,"GREAT SERVICE ,FAST ,VERY FRENDILY",US,1,2020-12-29T20:35:07Z,Michigan Truck Spring
Oskar,0.6,"Superb communication but lack of information

Superb communication and advice. Lack of information on web about the stock status. Ordered item that was not available. Was informed about the status via email. Waited until the expected delivery. Was then in contact asking about the status on my order only to receive information about extra four weeks waiting time. Never received information about the order. You should push the information to your customer about the order status. We should not have to pull the info. Will I order again? Yes.",IS,1,2020-12-29T11:20:06Z,Michigan Truck Spring
kevin,1.0,"Excellent service ad price

Wanted a brake controller that was on backorder at etrailer. Michigan Truck Spring got it for me in days, communicated well and had a better price. Very happy.",US,2,2020-12-29T01:09:10Z,Michigan Truck Spring
Fred,1.0,"Fast quality service

Fast quality service. Would buy from again.",US,1,2020-12-28T21:52:01Z,Michigan Truck Spring
Chuck Pardee,1.0,Happy with product and service,US,1,2020-12-28T19:59:58Z,Michigan Truck Spring
Bryan Judd,0.6,"Paid for overnight shipping

Paid for overnight shipping, had to call the next day to find out it was not shipped yet.",US,1,2020-12-28T19:36:52Z,Michigan Truck Spring
Paul Wilson,1.0,very helpful knowledgeable and friendly,US,1,2020-12-28T17:36:42Z,Michigan Truck Spring
Christopher Hall,1.0,Received exactly what ordered,US,1,2020-12-27T16:23:08Z,Michigan Truck Spring
Dave Knapp,1.0,"Ordered on a Tues afternoon and in less…

Ordered on a Tues afternoon and in less than 24 hrs they were on my door step. Great product, nice people to work with . Thanks",US,1,2020-12-27T01:33:27Z,Michigan Truck Spring
Atul Patel,0.8,It Was Easy Dealing With The People.,US,2,2020-12-26T20:53:54Z,Michigan Truck Spring
Mike,1.0,"Above and Beyond

Very good to work with. The product I ordered was back ordered and sales person called me with approximant delivery date and offered a alterative product witch i am very pleased with. Thank you, Mike",US,1,2020-12-26T19:11:25Z,Michigan Truck Spring
Thomas Bortz,1.0,"Had everything I needed and very fast…

Had everything I needed and very fast delivery. Will use again soon.",US,1,2020-12-25T22:11:11Z,Michigan Truck Spring
Sargent ED,1.0,"Ive been searching all over the country…

Ive been searching all over the country for this swaybar for Months. I talked to manufacturer,they said, none in stock and wont make more untill after covid. So I found one here at Michigan Truck Spring!! They were Great! They shipped very quickly. Very helpful !",US,2,2020-12-25T18:19:01Z,Michigan Truck Spring
RaGhBWGer,1.0,Great Product and quick shipping,US,1,2020-12-25T18:17:27Z,Michigan Truck Spring
Mark,1.0,"Great Service Experience

The process was seamless from ordering through delivery.",US,2,2020-12-25T17:50:00Z,Michigan Truck Spring
Bradley Thompson,1.0,"Fast service and faster shipping thank…

Fast service and faster shipping thank you",US,1,2020-12-25T00:31:24Z,Michigan Truck Spring
Keith Hill,1.0,"Fast ordering/shipping

Fast ordering, on time shipping....that easy!",US,4,2020-12-24T23:12:20Z,Michigan Truck Spring
Parker Strohbehn,1.0,"Awesome customer service

Awesome customer service call and told them what I wanted and within 3 days I had it and they looks exactly what I asked for very happy customer",US,1,2020-12-24T22:24:14Z,Michigan Truck Spring
Gregory Guastavino,1.0,"The bushings are already installed…

The bushings are already installed thanks again",US,1,2020-12-24T21:59:38Z,Michigan Truck Spring
Ron Jacobs,1.0,"Very helpful

Very helpful, good communication and prompt shipping. Highly recommend",US,2,2020-12-24T20:15:55Z,Michigan Truck Spring
Edward Griffin,1.0,Love my new shocks got them fast.,US,1,2020-12-24T19:35:58Z,Michigan Truck Spring
Darrell Rogers,1.0,"Good prices and fast shipping

Good prices and fast shipping. Would do business with again!",US,1,2020-12-24T18:53:26Z,Michigan Truck Spring
Seth Tolbert,0.2,"Sent me 2014 struts instead of 2013 so…

Sent me 2014 struts instead of 2013 so had to spend $300 more. never again",US,1,2020-12-24T18:32:20Z,Michigan Truck Spring
Ethan Craig,0.2,My package still hasn’t showed up,US,1,2020-12-24T12:03:13Z,Michigan Truck Spring
Glen Gust,1.0,"Great timely shipping

Great timely shipping. Received the product and it was like it was promoted.",US,1,2020-12-23T21:32:52Z,Michigan Truck Spring
RD drywall,1.0,"Fast response and delivery!

Called request a certain spring arrived next day, correct part, what more could you ask for? Good customer service.",US,2,2020-12-23T14:13:12Z,Michigan Truck Spring
Mark Mechelin,1.0,"Right parts for the job fast delivery…

Right parts for the job fast delivery steve did a great job will buy from Michigan truck springs again",US,4,2020-12-23T02:22:29Z,Michigan Truck Spring
Adelbert Bellinger,1.0,"Got what I ordered pretty quick

Got what I ordered pretty quick . I actually wasn't expecting to reserve my parts that quickly. I am impressed.",US,1,2020-12-23T00:37:29Z,Michigan Truck Spring
Joseph Stehle,1.0,"Excellent and quick service

Excellent and quick service. Had selected overnight shipping on a Friday and they called and warned me that it would've been Tuesday before I would receive the airlift kit. That was okay with me because I needed it as ASAP. Really appreciative of the call to warn me before paying for overnight. 5 stars deserved.",US,1,2020-12-22T21:40:10Z,Michigan Truck Spring
BJ KARWATT,1.0,"RESTORING 1982 F-100

RESTORING 1982 F-100 , THE TRUCK WAS BROUGHT NEW , BY MY WIFE FATHER ==THEY ARE BOTH PASSED AWAY NOW === YOUR SALESMAN CHAD WAS GREAT , WITH ALL THE HELP GETTING THE PARTS I NEED , WAS TOLD BY A FRIEND ABOUT YA""LL = JUST FINISH PUTTING THE LAST PART ON , TOOK IT FOR TEST DRIVE [ 100 ] MILES == RIDES BETTER THAN A NEW 2021 F-150 ==THINGS FOR EVERYTHING",US,1,2020-12-22T20:03:17Z,Michigan Truck Spring
Mark,1.0,"I was contacted by Michigan Truck…

I was contacted by Michigan Truck Spring about the brief delay in delivery. I was very appreciative that they let me know. I received my order in full and it was exactly what I wanted.",US,1,2020-12-22T19:18:06Z,Michigan Truck Spring
Matthew Glover,1.0,"These guys are great to work with

These guys are great to work with. I had some questions and customer service answered the phone right away and took care of it. My parts showed up same week, at a great price and they were the correct parts on the first time. This is the 4th time I have ordered suspension here, and will continue to do so for all of my fleet.",US,1,2020-12-22T18:30:10Z,Michigan Truck Spring
Todd Kilgard,0.6,"I would buy again

They are great at finding the correct parts and adapting to a custom setup. The price was fair. Not the cheapest not the most expensive. Customer service was great. Shipping has been a pain but I think with COVID and a paperwork issue it could have been painless. I would buy from them again",US,1,2020-12-22T14:56:23Z,Michigan Truck Spring
Roger Zazesk,1.0,"good help

good help, good accurate information the man knew his product well. I'm
very pleased.",US,1,2020-12-22T14:42:47Z,Michigan Truck Spring
Mike,1.0,"Fast and friendly service

Fast and friendly service. Nice job.",US,1,2020-12-22T14:28:07Z,Michigan Truck Spring
Robert Alley,1.0,"Great company to deal with

Great company to deal with, great customer service.",AU,1,2020-12-22T12:43:29Z,Michigan Truck Spring
David Walker,0.6,"Truck part arrived safely and in one…

Truck part arrived safely and in one piece, just took almost two months for it to be shipped without any notification or reasoning. It was like i never ordered it.",US,1,2020-12-22T02:20:15Z,Michigan Truck Spring
terry murphy,1.0,"VERY HELPFUL AND READY TO ANSWER…

VERY HELPFUL AND READY TO ANSWER QUESTIONS. THEY WILL BE
OUR GO TO FROM NOW ON!!",US,2,2020-12-21T23:00:09Z,Michigan Truck Spring
"Jones Guardner Design Srv, LLC",1.0,"Great order process.

Great order process., 'Fast Delivery..Products are easy to install w/illustrated instructions. Front kit; Solved problem of Truck vs. Snow Plow Load., Leveled front end w/ snow plow and adapted into a smoother ride. Rear kit; Kept rear end level, with no sag w/ heavy trailer load. A smooth road drive.. 😊 Thanks",US,1,2020-12-21T22:43:16Z,Michigan Truck Spring
James whitley,1.0,"The product was delivered and was…

The product was delivered and was described exactly as stated. Period",US,1,2020-12-21T21:43:34Z,Michigan Truck Spring
Caleb Despins,1.0,"Great Experience.

Very fast shipping. Pricing was the same as a big parts site but included free shipping. Glad I used Michigan Truck Spring instead.",US,2,2020-12-21T20:25:40Z,Michigan Truck Spring
Carrie Jennings,1.0,"Very knowledgeable staff

Very knowledgeable staff, quick to get parts to you and quality parts. I will order parts from here again if I need to.",US,3,2020-12-21T19:46:16Z,Michigan Truck Spring
Derrick Kimble,1.0,"Outstanding customer service

Outstanding customer service! I love Michigan Truck Spring!!",US,1,2020-12-21T19:07:58Z,Michigan Truck Spring
James Langley,1.0,"Sway bar kit I ordered is well built

Sway bar kit I ordered is well built, fit good and it was shipped on time.",US,1,2020-12-21T14:25:03Z,Michigan Truck Spring
Christopher Emanuel,1.0,"Fast deliver

Fast deliver. Extremely satisfied",US,1,2020-12-20T21:19:27Z,Michigan Truck Spring
Mark Fliearman,1.0,"Good prices

Good prices, quick shipping. Great customer service.",US,1,2020-12-20T14:33:32Z,Michigan Truck Spring
Joseph Schram,1.0,Great quality parts and great service.,US,1,2020-12-20T03:08:59Z,Michigan Truck Spring
leonard horst,1.0,"just what we needed to lift the front…

just what we needed to lift the front of our deisel express that had sagging springs that bottomed out when you crossed a bump",US,1,2020-12-19T23:21:49Z,Michigan Truck Spring
Cliff,1.0,"Great Service very helpful very…

Great Service very helpful very knowledgeable ordered over the phone Ryan extension 121 very helpful .....only thing is they don't offer military discounts being a marine corps veteran kind of disappointed🤔",US,1,2020-12-19T22:43:21Z,Michigan Truck Spring
Scott Barbara,1.0,Great customer service!,US,1,2020-12-18T23:50:56Z,Michigan Truck Spring
YELLOW JACKET DRILLING,1.0,"happy customer

you guys are awesome! extremely fast shipping, helpful people, and great prices!",US,1,2020-12-18T21:38:46Z,Michigan Truck Spring
Tim moore,0.2,"I got double charged on my debit card i…

I got double charged on my debit card i see now and it took 10 days in snail mail to arrive when i only live 70 miles away..so not happy will not buy anything else",US,1,2020-12-18T17:55:53Z,Michigan Truck Spring
Jeffrey Elias,0.2,"I have not received my part yet

I have not received my part yet ! It is 11 days in the mail stuck 80 miles south of me so I can't say it has been good. I have ordered same thing from someone else we will see if there's comes in sooner than yours",US,2,2020-12-18T13:56:08Z,Michigan Truck Spring
Steve Mora,1.0,"When my CC had an address issue

When my CC had an address issue, an employee called personally to correct the transaction. Perfect. While we were talking I mentioned an issue I was having with another vehicle, he suggested that I take a look at another part to solve that problem. One thing led to another, but his efficient, knowledgeable communication resulted in a shopping experience that was way beyond my expectation. Great business!",US,1,2020-12-17T21:38:46Z,Michigan Truck Spring
FJLandcruiser,1.0,Great Service,US,1,2020-12-17T17:37:02Z,Michigan Truck Spring
Cecilio Mendoza,1.0,"Great customer service from parts to…

Great customer service from parts to shipping.",US,1,2020-12-17T06:10:24Z,Michigan Truck Spring
James Keen,1.0,"Correct springs

Correct springs, got here less than 48 hours after ordered. Got my customer back on the road sooner than expected. Would buy from them again.",US,1,2020-12-16T23:34:16Z,Michigan Truck Spring
Lonnie Kiper,1.0,On time shipping great parts,US,1,2020-12-16T20:14:39Z,Michigan Truck Spring
Bubba Morgan,1.0,"Its rare to speak to anybody that knows…

Its rare to speak to anybody that knows whats going on. Springs worked great. they were shipped same day. thanks !!",US,1,2020-12-16T18:44:51Z,Michigan Truck Spring
Michael Heydeman,1.0,Great Customer service,US,1,2020-12-16T14:06:32Z,Michigan Truck Spring
John Jensen,1.0,"Fast delivery easy to work fair price

Fast delivery easy to work with fair price",US,1,2020-12-16T12:57:50Z,Michigan Truck Spring
Rick,0.6,"Need to change shipping methods

Need to change shipping methods. USPS schuled 12/11/20 still have not arrived, USPS says they are in Mississippi.",US,2,2020-12-16T00:46:58Z,Michigan Truck Spring
Mitchell Speert,1.0,"Very easy to order the right parts from their website

Very easy to order from their website. Plug in what vehicle you have and it'll tell you which parts are compatible. I purchased a pair of leaf springs and shackles for my truck and they were a perfect fit. I was also very pleasantly pleased (as was my mechanic) with the total cost. Much cheaper than we were expecting.",US,5,2020-12-15T19:11:28Z,Michigan Truck Spring
Clint Nail,1.0,"Fantastic customer service!!!!!

Fantastic customer service. Open late nights and on even the weekend. When you call a actual person answers and is very knowledgeable. Everyone I spoke to was polite and helpful. The springs shipped fast and were packaged perfectly.",US,1,2020-12-15T16:34:49Z,Michigan Truck Spring
"Jimbo of Austin, TX",1.0,Delivery was fast and on time,US,1,2020-12-15T16:09:00Z,Michigan Truck Spring
norval Bratcher,0.8,"it not exactly what i needed but it…

it not exactly what i needed but it will work.no return phone call after with leaving a requested message.",US,1,2020-12-15T02:32:50Z,Michigan Truck Spring
JR,1.0,"Very helpful on the phone

Very helpful on the phone. Airlift 5000 and the 25980ez compressor arrived on time and everything was as promised. This unit was installed in the bed of a 2020 f-250 Tremer near the tailgate on the drivers side. I Have dual batteries on the 7.3 engine. Drilled 4 holes in each corner on the mount (5/16) then used a 1/4 spacer and mounted it with expanded nuts (1/4). Installed the wiring all the way up to the battery on the drivers side and used #1 on the uplifter switches for ignition activation. This took some time to install, however the end result is a quality job and the compressor stays clean. I am in the process of installing the bags and I do not see a problem with that part.",US,6,2020-12-15T02:12:44Z,Michigan Truck Spring
John Clearwater,1.0,"Excellent service

Excellent service. My part was delivered in two days. My order was perfect. Thank you for everything!",US,1,2020-12-15T01:20:35Z,Michigan Truck Spring
Wes Hughes,1.0,Quick order filling 👌,US,1,2020-12-15T00:35:31Z,Michigan Truck Spring
Koulton Camp,1.0,"Very nice and very helpful

Very nice and very helpful. Chad thank you for your help everything hooked right up no problems I have already told you a few people about you. Anything I need like that I will be coming to you.",US,1,2020-12-14T23:49:24Z,Michigan Truck Spring
Allan Hebb,1.0,"Shipping was great

Shipping was great, product looks good in the box but it will be a few years before I will install the air bags since I won't be getting a fifth wheel until then and I don't tow anything now heavy enough to need them installed. Just bought them now while working, 33 months till retirement.",US,4,2020-12-14T22:57:40Z,Michigan Truck Spring
James miller,1.0,"Super fast shipping

Super fast shipping, item exactly as described on their site. Great buying experience",US,1,2020-12-14T22:55:01Z,Michigan Truck Spring
Willian T. Dickinson,1.0,"Called and we determined the springs i…

Called and we determined the springs i needed for my Dodge. The springs are discontinued from Dodge so with the help of Michigan Springs we went with heavier springs and longer u-bolts. The process was quick and easy.",US,1,2020-12-14T14:18:06Z,Michigan Truck Spring
Jeremy Brown,1.0,Knowledgeable and quick,US,1,2020-12-13T18:32:07Z,Michigan Truck Spring
Richard Adams,1.0,"We looked all over for these UBolts…

We looked all over for these UBolts thanks to your Company we got them.Thanks so much .",US,1,2020-12-13T16:11:18Z,Michigan Truck Spring
Rob,1.0,"Product as stated

Product as stated, good pricing and fast shipping. Will purchase from this c again",US,2,2020-12-12T23:22:57Z,Michigan Truck Spring
Mr. Bizier,1.0,"Great Service!

Shipped product quickly - great communication. Received product quicker than expected.",US,3,2020-12-12T20:25:29Z,Michigan Truck Spring
joel imhoff,1.0,"just what we needed

just what we needed. the order prosses was simple, and it arrived quickly",US,1,2020-12-12T19:06:07Z,Michigan Truck Spring
roger,0.2,"product was listed as "" in stock"" when…

product was listed as "" in stock"" when ordered it came bask as back ordered. received and email stating it would be in stock and shipped in two days. after a week i emailed asking where the product was, and supposedly it was shipped out after that, and guaranteed delivery by the end of the week. it still is not here. and no word yet",US,1,2020-12-12T16:06:07Z,Michigan Truck Spring
SV Equipment Repair,0.8,"Fast order processing

A little more expensive than others, but my order was processed quickly and the item was shipped fast, which helped my turnaround time.",US,2,2020-12-12T15:59:01Z,Michigan Truck Spring
Robert Bonnot,1.0,"Great service

Great service, next day delivery. I give Hellwig springs a 5 star rating also. Keep up the great service Michigan spring",US,1,2020-12-12T13:24:38Z,Michigan Truck Spring
Nicholas Hoffman,1.0,"Placed order

Placed order, received it quickly.",US,1,2020-12-12T07:27:12Z,Michigan Truck Spring
Josh,1.0,"Great!

Excellent website, easy to find parts and great quality at an affordable price. I would absolutely recommend and buy again.",US,2,2020-12-12T05:50:50Z,Michigan Truck Spring
JEFFERY KOCH,1.0,"Prompt and courteous

Prompt and courteous. Also great pruces.",US,2,2020-12-12T04:50:50Z,Michigan Truck Spring
Ivan Kidd,1.0,Fast and right part,US,1,2020-12-12T02:30:11Z,Michigan Truck Spring
Ray Lantinga,1.0,"Michigan Truck Spring came through

The (2006 Toyota) part was out of stock but they let me know and got it delivered in plenty of tme.",US,1,2020-12-12T02:10:53Z,Michigan Truck Spring
William Lightner,1.0,"Fast shipping

Fast shipping. Item as described.",US,1,2020-12-12T01:00:18Z,Michigan Truck Spring
JOE COBB,1.0,"Best price

Great price on a set of rear leaf springs, and super fast delivery",US,2,2020-12-12T00:20:09Z,Michigan Truck Spring
George,1.0,"I had waited for almost one year to get…

I had waited for almost one year to get shocks for my car and when the shocks became available Michigan Truck Spring shipped them immediately. Thanks.",US,2,2020-12-11T21:24:47Z,Michigan Truck Spring
Elmore Lamont Wright,1.0,"Excellent and prompt professional…

Excellent and prompt professional service and help!",US,1,2020-12-11T01:19:04Z,Michigan Truck Spring
Paul,1.0,"Excellent

Shipped within hrs of order. Order was accurate, and products for like a glove.

Well done!",US,1,2020-12-11T00:49:10Z,Michigan Truck Spring
Jeffrey Eystad,1.0,"Great option for truck parts &…

Great option for truck parts & accessories. I received my order promptly and everything was correct!",US,1,2020-12-10T23:47:17Z,Michigan Truck Spring
Frank Pardo,0.2,"Lake of cummunication waited for a back…

Lake of cummunication waited for a back order part for months and I always had to call to get an up date and when I finally emailed to cancel I got a call. BAD CUSTOMER SERVISE",US,1,2020-12-10T23:46:50Z,Michigan Truck Spring
Dennis Chapman,1.0,"Product was reasonably priced

Product was reasonably priced, packed and shipped in a timely fashion and was of good quality. Very happy with your service.",US,1,2020-12-10T23:39:42Z,Michigan Truck Spring
Ronald Price,1.0,"Great springs!

Great parts, nice springs and easy swap and works great under a load.",US,1,2020-12-10T22:58:48Z,Michigan Truck Spring
Sara Taone,1.0,"They went the extra step to contact me…

They went the extra step to contact me to confirm my purchase was valid. Since the package was being delivered to a name and address different than the person paying, they called me to confirm no fraud. They then immediately shipped the package and it was received 3 days later. I would definitely do business with them again.",US,1,2020-12-10T21:35:15Z,Michigan Truck Spring
Matt in California,1.0,"Perfect

Easy ordering, fast shipping, product arrived as promised in in excellent condition.
What more could you ask for?",US,3,2020-12-10T15:18:12Z,Michigan Truck Spring
Charles Service,1.0,"Fast service

Fast service! A glitch in their computer system said they had something in stock...they had it drop shipped fast from the manufacturer at no additional charge! Thanks",US,1,2020-12-10T00:49:15Z,Michigan Truck Spring
Bobby Marburger,1.0,"Right part for the right price

Right part for the right price. It fit my 2004 holiday rambler ambassador.",US,1,2020-12-10T00:42:32Z,Michigan Truck Spring
Elliot Foster,0.8,Good Service.,GB,2,2020-12-10T00:00:38Z,Michigan Truck Spring
John Baranway,1.0,"Very smooth transaction!

Very smooth transaction!! Great to deal with! Fast shipping with tracking number! Will order from again!! Thanks!!",US,1,2020-12-09T23:23:59Z,Michigan Truck Spring
Service Department,1.0,"Awesome price and delivery time

Awesome price and delivery time. Ordered springs for a customer in the afternoon and UPS had them to me the next day. We will be using this company in the future for sure!!",US,1,2020-12-09T21:47:55Z,Michigan Truck Spring
Robert Barela,1.0,"Air lift airbags

Have not tried the parts yet,but best price and shipment came when told it would come",US,1,2020-12-09T21:22:35Z,Michigan Truck Spring
Dave,1.0,"My first time experience with the…

My first time experience with the company was great, delivery was fast and I am definitely using you guys for my future van parts",US,2,2020-12-09T13:03:18Z,Michigan Truck Spring
Eric Purcell,1.0,"Havent got the spring on yet but they…

Havent got the spring on yet but they are what I wanted.thanks",US,1,2020-12-09T02:16:43Z,Michigan Truck Spring
roy williams,1.0,on time ...as required...thanks,US,1,2020-12-09T02:14:37Z,Michigan Truck Spring
Robert C.,1.0,"Very quick delivery of a product I…

Very quick delivery of a product I needed",US,1,2020-12-08T23:35:01Z,Michigan Truck Spring
ALAN TAFT,1.0,"On time delivery

On time delivery, had these items on order for 2 months from Mac auto and they kept moving out the ship date. Finally canceled order with Mac and ordered from Mich truck spring, no problems delivered within a few days.",US,1,2020-12-08T23:26:53Z,Michigan Truck Spring
Aleksander Iversen,1.0,"Fast order handeling and delivery.

Fast order handeling and delivery.
Ordered some parts monday afternoon and it arrived on my doorstep 4 days and 3900 miles later. Very impresive, non other has ever delivered anything that fast from the US to my adress.
The parts are as expected and described on the website.
Will definitely shop here again!",SE,1,2020-12-08T06:48:59Z,Michigan Truck Spring
David Holmes,1.0,"T-one connector wiring harness

The wiring harnesses I received looks to be well made, and the instructions for insulation were very clear. I haven’t installed it yet as I’m waiting for the bumper trailer hitch assembly,which I should have bought from you. I live in Alaska and was pleased and surprised to see your harness arrive in 3 days. I will be glad to write you a more detailed review, when I install it thanks",US,1,2020-12-08T05:13:25Z,Michigan Truck Spring
Sam Whalen,1.0,Fit perfectly,US,1,2020-12-08T01:52:19Z,Michigan Truck Spring
Jeremy,1.0,"I was in need of a couple leaf springs

I was in need of a couple leaf springs. Steve at MTS sent me a guide to help me measure my u bolts. Was able to size it up quickly and I placed my order. Parts came the next day. Very cool. The springs are on my truck now and I am loving the ride. Very pleased indeed. Saved me money too. I would recommend these guys",US,1,2020-12-08T01:45:09Z,Michigan Truck Spring
ROBERT BUMGARDNER,1.0,"All good

All good fast delivery",US,1,2020-12-07T05:03:37Z,Michigan Truck Spring
SIDNEY WILSON,1.0,Great service,US,1,2020-12-06T21:35:12Z,Michigan Truck Spring
Jesse Boyes,1.0,"Super fast shipping

Super fast shipping, would definitely order from them again!",US,1,2020-12-05T19:06:26Z,Michigan Truck Spring
Michael O.,0.8,"It was a wonderful site and got my…

It was a wonderful site and got my package in a timely manner. The only issue I had was it was the wrong part. Which I can say it was probably my fault. Looking forward to see how easy the return might be.",US,1,2020-12-05T15:38:58Z,Michigan Truck Spring
Paul Turnmire,1.0,good price and fast delivery,US,2,2020-12-05T15:07:40Z,Michigan Truck Spring
Anthony Giunta,1.0,"JOB WELL DONE!

Great parts/fit, Fast shipping, Good price, No problems! Happy Customer!",US,1,2020-12-05T01:00:23Z,Michigan Truck Spring
Ryan,1.0,"Very happy with the shock package

Very happy with the shock package. Suburban 2500 rides decent now. Lol. Shipped very promptly. Great website and info. Thank you",US,1,2020-12-04T18:27:40Z,Michigan Truck Spring
Raymond Jayme,1.0,"Spring were right on the money

Spring were right on the money. The quality of the springs were top notch. Michigan Truck Spring will be my go to guys from now on. Way better than the average autoparts stores.",US,1,2020-12-04T10:39:55Z,Michigan Truck Spring
Brandon Cain,1.0,"Parts look great fast shipped great…

Parts look great fast shipped great very reliable place to buy. My application was for 7.3 power stroke 2001. I’ll keep buying for there prices",US,1,2020-12-04T07:18:50Z,Michigan Truck Spring
Matt Christmas,1.0,"Quality products at a fair price

Quality products at a fair price. Delivered on time",US,1,2020-12-04T05:19:39Z,Michigan Truck Spring
Mario Martinez,1.0,"Item was just as described with…

Item was just as described with unbeatable pricing and quick shipping. I would definitely buy from Michigan Truck Spring again.",US,1,2020-12-04T02:43:46Z,Michigan Truck Spring
Cody Dyer,1.0,"Great product great figment definitely…

Great product great figment definitely worth the price and will buy more.",US,1,2020-12-02T22:11:24Z,Michigan Truck Spring
Kevin Brady,1.0,Fast and knowledgeable!,US,1,2020-12-02T19:36:08Z,Michigan Truck Spring
Sandra McGarey,1.0,"Item as described

Customer service answered all questions before purchase. Order shipped and received quickly. Item as described. Will purchase from again when needed.",US,1,2020-12-02T18:43:35Z,Michigan Truck Spring
clint Tanner,1.0,Fast shipping and a perfect match!,US,1,2020-12-02T12:20:12Z,Michigan Truck Spring
aaron walker,1.0,Fast shipping and right part,US,1,2020-12-02T03:25:44Z,Michigan Truck Spring
mike osterman,1.0,"The sale rep was very helpful in....

The sale rep was very helpful in contacting supplier to find out when the products I was ordering will be coming in as they were on back order for while. When they received the product I had it in a couples days",US,2,2020-12-01T22:28:33Z,Michigan Truck Spring
Peter,1.0,"Great customer service

I purchased a pair of rear leaf springs for my 1988 Toyota 4Runner from Michigan Truck Spring because they had the best price with shipping. I was promptly notified that my order would be delayed a week as the springs were out of stock. I was impressed with the speed of their customer service, what more can you ask for when shopping online. If I'm ever in the market for new leaf springs, I'll certainly be back.",US,3,2020-12-01T22:28:22Z,Michigan Truck Spring
MIKE,0.6,"Was informed that one of the 2 ordered…

Was informed that one of the 2 ordered leaf springs was not in stock and so the order would not ship for 10 days. NOt a problem, COVID and all. But 3 days later they arrived at my door. Welcome surprise but it would be nice to have planned for it. Also, the U bolts were not quite so square, so fitting was an issue.",US,1,2020-12-01T22:07:22Z,Michigan Truck Spring
JEFF JACOBS,1.0,"Great experience great customer service…

Great experience great customer service will buy again when a need comes up.",US,1,2020-12-01T19:49:02Z,Michigan Truck Spring
Rick Rickaby,1.0,"Found the exact parts I needed for my…

Found the exact parts I needed for my truck right away, with a few day delivery time. I tried a couple local big-name auto parts stores but none could find the exact fit. Next time I'm going straight to Michigan Truck spring and saving myself the day I wasted.",US,1,2020-12-01T16:30:05Z,Michigan Truck Spring
Kamdin Hueg,1.0,"Their customer service is always great

Their customer service is always great. They are always willing to work with their customers to make sure that their 100% satisficed with their products. Great people and great products nothing else you could ask for.",US,1,2020-12-01T15:56:12Z,Michigan Truck Spring
William Adams,1.0,"I needed an obscure wiring part for my…

I needed an obscure wiring part for my brake controller installation and these folks fixed me up. It arrived on time and was exactly what I needed. Can't expect any better than that! Thanks!",US,1,2020-12-01T02:21:55Z,Michigan Truck Spring
Santos Garza,1.0,"Got exactly what I ordered

Got exactly what I ordered! Definitely using again",US,1,2020-11-30T03:34:15Z,Michigan Truck Spring
